feature,Anthropic,OpenAI,Gemini,Qwen,cross_family_var,grad_Anthropic,grad_OpenAI,grad_Gemini,grad_Qwen,avg_grad,sign_consistent
Mitigation of interest-rate/reinvestment risk,0.0001916075876604694,0.00017617973646240242,5.1804076980833926e-05,0.0,6.605548402704871e-09,-0.0005748227629814,0.0003781576160943,0.0,0.0,-4.9166286721774995e-05,False
"Compounding/interaction of multiple risk features (leverage, concentration, liquidity)",0.0011643779329928168,0.0012995774946071847,0.0005160979674754393,0.0007024064535009108,1.0357048479696925e-07,-0.0001937638264273,-0.0007637704461036002,-0.0005769674590353,0.0013384321223709,-4.901740229882505e-05,False
Regulatory enforcement/examination risk,0.0,0.0001895476894254359,0.0001286752879109348,0.0,6.792297614819349e-09,0.0,-0.00019048545218209998,0.0003860258637328,0.0,4.8885102887675e-05,False
Accessibility of no-load alternatives without advisory account,0.0002667093401610705,6.265899720540086e-05,0.00015457732640136433,6.35865349153343e-05,7.012385542791604e-09,0.0,0.0,0.0003860258637328,-0.000190759604746,4.8816564746699995e-05,False
Scope of advisor's duty in non-discretionary accounts,6.386919588680092e-05,6.265899720540086e-05,0.0001286752879109348,0.0,2.070137413486343e-09,-0.0001916075876604,0.0,0.0003860258637328,0.0,4.86045690181e-05,False
Material misrepresentation or omission of material facts,0.00043820181932377304,0.00025257395877450344,0.0006832088608514747,0.0004455507285715734,2.3356749992769583e-08,-5.174973040499996e-06,-1.4066441349000068e-06,2.0713365640000593e-06,-0.00018942465225389997,-4.848373321632498e-05,False
Low cost/expense ratio as favorable factor,0.00010387559691093484,0.00012568526655443507,0.00032206282730433704,0.00019138700106300288,7.231038181296244e-09,-0.0001916075876604,0.0001890788080471,-0.0001916320408238,4.4498416409998517e-07,-4.842895906825e-05,False
Exploitation of client's trust/vulnerability,0.0002000320051208029,6.265899720540086e-05,0.0001282149908967348,0.00031999727568063824,9.10760722566693e-09,0.0,0.0,-0.0003846449726902,0.0001912045889101,-4.8360095945025e-05,False
Discretionary account authorization obligations (FINRA Rule 3260),0.00019297823430266945,8.772259608756787e-05,0.00010360815396170119,0.00019075960474606958,2.345939651838355e-09,0.0003789026977872,0.0,0.0,-0.0005722788142382,-4.834402911275001e-05,False
Need to reform trade surveillance systems/parameters,0.0,0.0,6.43376439554674e-05,0.0,7.761248305763422e-10,0.0,0.0,0.0001930129318664,0.0,4.82532329666e-05,False
Adequacy of proposed exit/rebalancing plan,0.0,0.0,0.00010319070169110119,0.0,1.9965601716565935e-09,0.0,0.0,0.0001930129318664,0.0,4.82532329666e-05,False
Failure of automated trade surveillance/exception reporting,0.0,0.0,6.43376439554674e-05,0.0,7.761248305763422e-10,0.0,0.0,0.0001930129318664,0.0,4.82532329666e-05,False
Distinction between general and specific risk disclosure requirements,0.0,0.0,0.00019384783640760225,0.0,7.045684439982849e-09,0.0,0.0,0.0001930129318664,0.0,4.82532329666e-05,False
Advisor's flawed reliance on client's experience with other products,0.0,0.0,0.00019384783640760225,0.0,7.045684439982849e-09,0.0,0.0,0.0001930129318664,0.0,4.82532329666e-05,False
Ambiguity/subjectivity in defining a material change in client circumstances,0.0,0.0,6.41074954483674e-05,0.0,7.705820573742088e-10,0.0,0.0,-0.0001923224863451,0.0,-4.8080621586275e-05,False
Mandatory regulatory reporting obligation,0.0,0.0,6.41074954483674e-05,0.0,7.705820573742088e-10,0.0,0.0,-0.0001923224863451,0.0,-4.8080621586275e-05,False
Compliance Obligation to maintain written policies/procedures (Reg BI),0.00024003840614497012,0.0,6.41074954483674e-05,0.0,9.650506258318511e-09,0.0,0.0,-0.0001923224863451,0.0,-4.8080621586275e-05,False
Advisor's portfolio-structuring/risk-positioning strategy,0.00013335467008053525,0.0,0.0001288625916744348,0.0,4.2998906186929736e-09,0.0,0.0,-0.0001923224863451,0.0,-4.8080621586275e-05,False
Difficulty/unreliability of market timing,6.386919588680092e-05,0.0,0.0,0.0,7.648639093549777e-10,-0.0001916075876604,0.0,0.0,0.0,-4.79018969151e-05,False
Allocation/separability of fees between services,6.386919588680092e-05,0.0,0.0,0.0,7.648639093549777e-10,-0.0001916075876604,0.0,0.0,0.0,-4.79018969151e-05,False
Wash-sale/tax-motivated trading activity,6.386919588680092e-05,0.0,0.0,0.0,7.648639093549777e-10,-0.0001916075876604,0.0,0.0,0.0,-4.79018969151e-05,False
Jurisdictional differences in regulatory scrutiny,6.386919588680092e-05,0.0,0.0,0.0,7.648639093549777e-10,-0.0001916075876604,0.0,0.0,0.0,-4.79018969151e-05,False
Tension between cost minimization and client's preference for active management,6.386919588680092e-05,0.0,0.0,6.406560317763431e-05,1.022961872706575e-09,-0.0001916075876604,0.0,0.0,0.0,-4.79018969151e-05,False
Promotional campaign as manipulation/red-flag concern,0.0005972878762089753,0.0,0.0,0.0,6.68911513249178e-08,-0.0001916075876604,0.0,0.0,0.0,-4.79018969151e-05,False
Application of securities rules to cryptocurrency,0.0,6.265899720540086e-05,0.0,6.373486297003431e-05,9.98607679020905e-10,0.0,0.0,0.0,0.0001912045889101,4.7801147227525e-05,False
Involvement of family/trusted contact and proactive communication,0.0,0.0,9.065713471650104e-05,6.35865349153343e-05,1.5785465230427887e-09,0.0,0.0,0.0,-0.000190759604746,-4.76899011865e-05,False
Impact of premium bonus/product feature on cost basis,0.0,0.0,0.0,6.35865349153343e-05,7.581088917260678e-10,0.0,0.0,0.0,-0.000190759604746,-4.76899011865e-05,False
Adequacy of product's downside/principal protection features,0.00018164188763653596,0.0,5.147011516436727e-05,0.00010250496508423489,4.497632170753485e-09,-0.0003448936577888,0.0,0.0001544103454931,0.0,-4.7620828073925004e-05,False
Client's entire life/retirement savings at stake in the investment,0.00023442212783807007,0.0008823053264471122,0.0,0.00044680552120550675,1.0547318887877658e-07,-0.0003832151753209,-0.00038237754849899995,0.0,0.0009560229445506,4.760755518267503e-05,False
Advisor's good-faith belief in product's superior benefits,0.0,0.0,0.0001932002356299022,0.0001276521380929686,6.971209494063968e-09,0.0,0.0,6.904455212999958e-07,-0.000190759604746,-4.7517289806175e-05,False
Advisor's registration status and compensation arrangement,0.0,6.326071003820087e-05,0.0,0.0,7.503595189757491e-10,0.0,-0.0001897821301146,0.0,0.0,-4.744553252865e-05,False
Choice of comparator/benchmark for cost analysis,6.315044963120091e-05,0.0,0.0,0.0,7.477461166167831e-10,0.0001894513488936,0.0,0.0,0.0,4.73628372234e-05,False
Comparison to a reasonable/alternative advisor's analysis or strategy,6.315044963120091e-05,0.0,0.0,0.0,7.477461166167831e-10,0.0001894513488936,0.0,0.0,0.0,4.73628372234e-05,False
Mitigating factors do not excuse the violation,6.315044963120091e-05,6.265899720540086e-05,0.0,0.0,9.892812477690861e-10,0.0001894513488936,0.0,0.0,0.0,4.73628372234e-05,False
Recommendation situated within broader retirement-income plan,0.0,0.00010062166767226806,0.0,0.0,1.8983850009653166e-09,0.0,0.0001890788080471,0.0,0.0,4.7269702011775e-05,False
Concealment/aggravating conduct,0.0002000320051208029,6.302626934903421e-05,0.00012951019245213482,0.0,5.557625836082021e-09,0.0,0.0001890788080471,0.0,0.0,4.7269702011775e-05,False
Advisor discouraging/impeding client's understanding of complex products,0.0,6.302626934903421e-05,0.0,0.0,7.44808242760689e-10,0.0,0.0001890788080471,0.0,0.0,4.7269702011775e-05,False
Use of risk-mitigation/downside-management tools,0.00048213961516274027,0.0002772702855130038,0.0004254205099036716,0.0004721351063672072,6.711976890316162e-09,0.00026307564968420003,-0.00019048545218209998,-7.582428170399997e-05,0.0001920945572383,4.7215118259100023e-05,False
Magnitude/severity of potential financial loss to client,0.0,0.0,0.00019232248634510222,0.0002549394518801706,1.2992813133166727e-08,0.0,0.0,-0.0005769674590353,0.0007648183556405,4.6962724151300016e-05,False
Consideration of client's tax and cash-flow circumstances,6.386919588680092e-05,0.0,0.00032118507801953705,0.0006386715905308764,6.328421692436291e-08,-0.0001916075876604,0.0,-0.0007692899453804,0.0011472275334608,4.658250010500004e-05,False
Client's utilization of advisory/ancillary services,6.386919588680092e-05,0.0005553767245480077,0.0003881131250858045,0.0003830706582354725,3.164345428647967e-08,-0.0001916075876604,-0.0009496139726406,0.0001930129318664,0.0007648183556405,-4.5847568198525e-05,False
Quantifiable harm via actual vs hypothetical comparison,0.0014352262480733875,0.000504311764027107,0.0002581854803630696,0.0014923599904885562,3.0095594854681126e-07,-1.0781193834300028e-05,0.0005658297800067,0.0003860258637328,-0.0007603685140000998,4.5176483976275034e-05,False
Account profitability / positive returns,0.0003757433776005721,3.759539832323385e-05,0.00028359833003530326,0.0003190391391560382,1.6689638059609725e-08,0.0001106520750626,0.0,-7.623854901670003e-05,-0.00019031462058200003,-3.897527363402502e-05,False
Ambiguity in defining liquidity/liquid portfolio,0.0,5.0127197764300687e-05,5.128599635866726e-05,0.0002041568224483163,5.869934693388039e-09,0.0,0.0,-0.000153857989076,0.0003061053359217604,3.8061836711440097e-05,False
Insurance carrier credit quality/rating,0.0003499082007435717,8.772259608756787e-05,0.0003358744579368706,0.00010202589682190156,1.542830964438924e-08,0.00033971868474840005,0.0,5.523564171000073e-07,-0.000190759604746,3.737785910487501e-05,False
Adequacy of firm supervisory controls/monitoring,0.001430341936873254,0.0007421080582898103,0.0013432216535391823,0.0008299443476374791,9.213996508950333e-08,-0.0001222957644036,0.0009068749565591,-0.0004601930761856,-0.00018942465225389997,3.374036592899999e-05,False
Advisor's performance-based justification for recommendation,0.00041337288722467265,0.0003778919531853052,0.0002581854803630696,6.35865349153343e-05,1.8667425334336243e-08,-0.00030959087453039997,-1.4066441349000068e-06,0.0003860258637328,-0.000190759604746,-2.8932814919625e-05,False
Ambiguity/vagueness of client's stated goals,9.1663385564268e-05,5.0127197764300687e-05,0.0,0.0,1.4721924571602555e-09,-0.0001149645525962,0.0,0.0,0.0,-2.874113814905e-05,False
Client's preference/need for low-cost or simple investment products,3.8321517532067224e-05,0.00012531799441080173,0.0,0.0,2.6196664904702954e-09,-0.0001149645525962,0.0,0.0,0.0,-2.874113814905e-05,False
Practical advantages of regulated product wrapper (custody/liquidity/tax),3.8321517532067224e-05,0.0,0.0,0.0,2.7535100736760046e-10,-0.0001149645525962,0.0,0.0,0.0,-2.874113814905e-05,False
Ambiguity/lack of evidence of third-party coercion or influence,3.8321517532067224e-05,0.0,0.0,0.0,2.7535100736760046e-10,-0.0001149645525962,0.0,0.0,0.0,-2.874113814905e-05,False
Product is an industry-standard/mainstream solution for the goal,0.0001450052535965021,0.0,0.0,6.406560317763431e-05,3.5508173232580324e-09,-0.0001149645525962,0.0,0.0,0.0,-2.874113814905e-05,False
FINRA guidance on private placements (Notice 10-22),3.789026977870055e-05,0.00010025439552863471,0.0,0.0,1.67890730712393e-09,0.0001136708093361,0.0,0.0,0.0,2.8417702334025e-05,False
Ambiguity in defining short-term holding period,2.5547678354729883e-05,0.0,6.41074954483674e-05,0.00012746972594006862,2.3062950877738556e-09,-7.664303506418854e-05,0.0,-0.0001923224863451,0.0003824091778202,2.8360914102727857e-05,False
Realized risk exceeded represented risk level,0.00010344434915756433,5.027410662179005e-05,0.0,0.0,1.8302195643634656e-09,3.702777427191146e-05,7.563152321887763e-05,0.0,0.0,2.8164824372697272e-05,False
Firm policy absence does not excuse regulatory noncompliance,2.5547678354729883e-05,6.302626934903421e-05,0.0,0.0,6.659146111041147e-10,-7.664303506418854e-05,0.0001890788080471,0.0,0.0,2.810894324572787e-05,False
Credit/default and liquidity risk of holdings,0.0008373767440336788,0.0012464558100818172,0.0014158412212248162,0.0025866192326376393,4.22329167891287e-07,0.0001425048762941,-0.0003071680185205999,0.00012133132329049997,-6.847212061140018e-05,-2.7950984886850028e-05,False
Potential churning / excessive trading / improper switching,0.0008920255761771796,0.0,0.00012951019245213482,0.0,1.378996717139868e-07,0.0001093583318024,0.0,0.0,0.0,2.73395829506e-05,False
Causation linking advisor's conduct to client's harm/losses,0.004504501545251032,0.0016758596948044898,0.0002577251833488696,0.0017484648599925268,2.3669215114195235e-06,0.0033717432300347,-0.0012941757595301001,-0.0003846449726902,-0.0017918053321212002,-2.4720708576700075e-05,False
Cost-benefit analysis of recommended account type,0.000996513262598581,0.00018797699161620258,0.000320537477241837,0.0010856936079875498,1.579724129976705e-07,0.00029018472562849997,0.0,-0.0009616124317255,0.0005749487192226,-2.4119746718600002e-05,False
Advisor's suitability duty owed to account owner despite POA/agent,0.00022849161268130333,0.00025304284015283677,0.0005163709607261726,0.0,3.348106537408566e-08,7.233055753050002e-05,-0.0007591285204585,0.0007720517274657,0.0,2.1313441134425013e-05,False
Advisor followed client's explicit instructions/directives,0.0,0.0,0.0002826253363898699,0.0,1.4976952644278836e-08,0.0,0.0,7.85860637892e-05,0.0,1.96465159473e-05,False
Misleading assurance of ongoing monitoring/exit support,0.0,0.00011322692154210154,0.0,0.00010173845586456822,2.9046301981774806e-09,0.0,0.0002268945696566,0.0,-0.0003052153675937,-1.9580199484275004e-05,False
Asset selection / nature of individual holdings,1.2630089926240458e-05,6.265899720540086e-05,3.8602586373267115e-05,2.5434613966146916e-05,3.424486923817572e-10,3.7890269778720825e-05,0.0,0.0001158077591198,-7.630384189843959e-05,1.934854675002031e-05,False
Ambiguity in defining a major/material loss,0.0,0.0,0.0,0.00010188678391923487,1.9464218882634107e-09,0.0,0.0,0.0,7.674882606249998e-05,1.9187206515624996e-05,False
Client's self-asserted capacity/understanding and participation in decision,0.00013054653092706855,0.0,0.0,0.00016556231566740255,5.6332912120919264e-09,-0.0001916075876604,0.0,0.0,0.0001151677375102,-1.910996253755e-05,False
Adequacy of ongoing monitoring/follow-up/escalation,0.0030688102685790778,0.002545025154917735,0.0035122152107030747,0.0022976021492813353,2.2110502424802874e-07,-0.0007647648921466003,0.0029060464029738,-0.0024519234988144003,0.0003868590194607002,1.9054257868374885e-05,False
Advisor's pattern/practice of selling the product,0.0,5.0367882897447976e-05,0.0,0.0,4.756731801695686e-10,0.0,-7.591285204585137e-05,0.0,0.0,-1.8978213011462842e-05,False
Distinction between process and outcome in evaluating advisor conduct,0.00015227982537046887,6.302626934903421e-05,0.0,0.0005736819349268753,5.016172264326062e-08,7.36243007906e-05,0.0001890788080471,0.0,-0.00018942465225389997,1.831961414595001e-05,False
Advisor's duty to present material risks/advice even if client may reject,0.00034244992051970494,0.0007534786642741104,0.001287833856946815,0.00044746700162074017,1.3494494149478275e-07,0.0002609194109173,-0.00019048545218209998,-0.0005735152314286999,0.0005736137667304,1.7633123509225036e-05,False
Absence of documented cost-benefit analysis for fees,0.0004888659282798738,0.0004515120520225729,0.0004526380728048052,0.00019219680953293626,1.4112228132922544e-08,7.017431876360004e-05,0.0001890788080471,-0.0001923224863451,0.0,1.6732660116400013e-05,False
Compliance with penny stock rules (SEC Rules 15g),0.002399321918271701,0.0021155494042813957,0.002288865655764693,0.004849297081365106,1.2596456059743076e-06,-0.0003707685229912996,0.0027570339871519,-0.0012614573309345,-0.0010589091191333996,1.6474753523175218e-05,False
Recommendation to increase exposure/average down after losses,0.000256834061015637,6.302626934903421e-05,0.00012951019245213482,0.00025434613966143717,6.899152243281461e-09,0.000530463776902,0.0001890788080471,0.0,-0.0007630384189843,-1.0873958508800003e-05,False
Ambiguity of optional vs mandatory training/policy compliance,2.5547678354729883e-05,0.0,0.0001545227277512018,0.0001273213978853686,4.279566332554154e-09,-7.664303506418854e-05,0.0,0.0001162220264327,4.4498416409998517e-07,1.0005993883152861e-05,False
Consideration of client's mandatory distribution (RMD) obligations,0.0005298917949131077,0.0002274572273105698,0.0,0.0,4.728192980156428e-08,0.0001894513488936,-0.0002285825426185,0.0,0.0,-9.782798431225e-06,False
Prudent management of non-concentrated remainder of portfolio,0.000206327070484503,0.00012591970724360173,0.0001290927401815348,0.0,5.470757639583508e-09,3.573403101190002e-05,-0.0001897821301146,0.0001930129318664,0.0,9.741208190925003e-06,False
Regulatory self-reporting/cooperation with regulators,1.2773839177364941e-05,0.0,0.0,0.0,3.059455637422189e-11,-3.832151753209427e-05,0.0,0.0,0.0,-9.580379383023567e-06,False
Distinction between scienter-based fraud/churning and negligence-based suitability violation,1.2630089926240458e-05,0.0,0.0,0.0,2.9909844664672635e-11,3.7890269778720825e-05,0.0,0.0,0.0,9.472567444680206e-06,False
Superseding/intervening event breaking causal link,0.000654103301277676,6.265899720540086e-05,0.00044999845503473847,6.373486297003431e-05,6.495203885391198e-08,-4.312477533699997e-06,0.0,-0.00015206283072059996,0.0001912045889101,8.707320163950008e-06,False
External/systemic market event affecting outcome,0.00030559248552386724,0.0001518257040917021,0.00010294023032873453,0.00038325307038833916,1.2829189360467587e-08,-7.664303506418854e-05,-0.0004554771122751,0.0003088206909862,0.00019164957307419997,-7.912470819722132e-06,False
Need for record preservation during investigation,9.334826905636802e-05,0.00012605253869810173,0.0001282149908967348,0.0,2.7082599676819008e-09,0.0,0.0003781576160943,-0.0003846449726902,0.0,-1.6218391489750014e-06,False
Adequacy/reliability of backtesting or written analysis supporting suitability,6.667733504026762e-05,0.00012628697938723505,0.0,0.0,2.77136537755125e-09,0.0,-7.033220674999851e-07,0.0,0.0,-1.7583051687499628e-07,False
Absence of trusted contact/representative involvement,0.0,0.00012628697938723505,0.0,0.0,2.9903252180159876e-09,0.0,-7.033220674999851e-07,0.0,0.0,-1.7583051687499628e-07,False
Inflation protection provided by product/portfolio component,0.00010387559691093484,0.0,0.00025902038490426964,0.00019186606932533625,9.438513660374692e-09,-0.0001916075876604,0.0,0.0,0.0001912045889101,-1.0074968757500162e-07,False
Nature/basis of client's complaint (suitability mismatch vs market loss),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Suitability evaluated on totality of circumstances,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Applicability of state fiduciary/consumer-protection laws,0.0002667093401610705,0.0,0.0,0.0,1.33376010242163e-08,0.0,0.0,0.0,0.0,0.0,True
Comparative fault/apportionment between advisor and client,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Suitability does not excuse duty to disclose conflicts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Supervisory failure to verify strategy alignment before clearing trade alert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Family dynamics affecting the complaint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"Subjective/intangible client benefit (e.g., peace of mind)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Documentation of refusal insufficient to discharge advisor's duty,0.00010668373606443489,0.0,0.0,0.0,2.1340161638748758e-09,0.0,0.0,0.0,0.0,0.0,True
Fair pricing / reasonable commissions standard (FINRA 2121),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Subjectivity of product benefit versus objectivity of cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Firm's dual broker-dealer/investment-adviser registration,0.00013335467008053525,0.0,0.0,0.0,3.334400256054075e-09,0.0,0.0,0.0,0.0,0.0,True
Diversification benefit weighed against added cost,0.0,0.0,0.00012951019245213482,0.0,3.144916865435437e-09,0.0,0.0,0.0,0.0,0.0,True
Firm responsibility beyond 'unsolicited' order label,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tax savings weighed against added cost/fee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Distributions funded by return of capital/offering proceeds creating misleading yield,0.00017336107110470247,0.0,0.0,0.0,5.635136432731819e-09,0.0,0.0,0.0,0.0,0.0,True
Short performance-measurement window relative to long time horizon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Absence of valuation framework for speculative/crypto assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Distinction between tactical asset allocation and speculative market timing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Severity/gravity of the violation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Account decline attributable to fees rather than market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Firm-level versus individual liability for compliance failures,0.0,0.0,0.0,6.406560317763431e-05,7.695752832213951e-10,0.0,0.0,0.0,0.0,0.0,True
Distinction between suitability obligations and separate product-specific disclosure rules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Roll cost/structural performance drag of the product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Client's short-term/tactical objective distinct from long-term strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Applicability of 'established customer' exemption (account tenure/transaction requirements),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tension between apparent client engagement and actual sophistication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Account form discrepancy red flag,0.00016002560409663564,0.0,0.0,0.0,4.80153636871747e-09,0.0,0.0,0.0,0.0,0.0,True
Execution within managed/advisory relationship treated as implicit recommendation/endorsement,0.0,6.265899720540086e-05,0.0,0.0,7.361531120224563e-10,0.0,0.0,0.0,0.0,0.0,True
FINRA Rule 2111 applies to investment strategies/portfolio-level suitability,6.667733504026762e-05,0.0,0.0,0.0,8.336000640135187e-10,0.0,0.0,0.0,0.0,0.0,True
FINRA Rule 2310 requirements for direct participation programs / non-traded REITs,0.00010668373606443489,0.0,0.0,0.0003843936190659058,2.4712657934699508e-08,0.0,0.0,0.0,0.0,0.0,True
Viability of waiting to avoid surrender charges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Client's growth/return-seeking objective,6.667733504026762e-05,7.51907966464677e-05,0.0,0.0,1.266970302832835e-09,0.0,0.0,0.0,0.0,0.0,True
Client's occupation/profession-related liability exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Ambiguity between quantitative and qualitative standards of excessive trading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Client's failure to read/review offering documents (contributory),0.00010668373606443489,0.0,0.0,0.0,2.1340161638748758e-09,0.0,0.0,0.0,0.0,0.0,True
FINRA guidance on non-traded REITs/DPPs,0.0,0.0,0.0,0.00012813120635530196,3.0783011328871824e-09,0.0,0.0,0.0,0.0,0.0,True
After-the-fact/backdated documentation to justify recommendation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Client's own decision to extend holding period,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Undisclosed compensation for securities promotion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Client's expressed satisfaction with the investment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Unauthorized/assumptive recommendation without client authorization,0.0,6.265899720540086e-05,0.0,0.0,7.361531120224563e-10,0.0,0.0,0.0,0.0,0.0,True
Duty to investigate/refuse execution upon identified red flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Trusted contact obligations for senior investors (FINRA Rule 4512),0.00013335467008053525,0.0,0.0,0.0,3.334400256054075e-09,0.0,0.0,0.0,0.0,0.0,True
Timing of recommendation relative to market conditions/cycle,6.667733504026762e-05,0.0,0.0,0.0,8.336000640135187e-10,0.0,0.0,0.0,0.0,0.0,True
Failure to address inflation/purchasing-power risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Failure to consider debt paydown as best-interest alternative,6.667733504026762e-05,0.0,0.0,0.0,8.336000640135187e-10,0.0,0.0,0.0,0.0,0.0,True
Failure to coordinate with client's other/existing advisor,0.0,0.0,0.0,0.00019219680953293626,6.926177548994959e-09,0.0,0.0,0.0,0.0,0.0,True
Client's professional liability insurance as mitigating factor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tension between diversification and breakpoint discount optimization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Failure to disclose need for principal drawdown to meet income needs,0.0,0.0,0.00012951019245213482,0.0,3.144916865435437e-09,0.0,0.0,0.0,0.0,0.0,True
Annuity crediting/participation rate/spread limiting upside potential,6.667733504026762e-05,6.265899720540086e-05,0.0,6.406560317763431e-05,7.813353232506988e-10,0.0,0.0,0.0,0.0,0.0,True
Tension between client's limited experience and stated risk tolerance,0.0,0.0,0.0,7.687872381316784e-05,1.1081884078390012e-09,0.0,0.0,0.0,0.0,0.0,True
Firms' obligations regarding unsolicited transactions involving vulnerable clients,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Distinction between procedural/process-based and substantive suitability violations,6.667733504026762e-05,0.0,0.00012951019245213482,0.00012813120635530196,2.835175679495385e-09,0.0,0.0,0.0,0.0,0.0,True
Appropriate level of disclosure detail for retail investor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Free-lunch seminar solicitation / heightened supervision concern,5.3341868032200775e-05,0.0,0.0,0.0,5.335040409683856e-10,0.0,0.0,0.0,0.0,0.0,True
Distinction between an implicit hold recommendation and passive acceptance of client directive,0.00013335467008053525,0.0,0.0,0.0,3.334400256054075e-09,0.0,0.0,0.0,0.0,0.0,True
Change in product cost/share-class structure over time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Investment's growth/upside potential does not justify unsuitable recommendation,0.0,3.759539832323385e-05,0.0,0.0,2.650151203279902e-10,0.0,0.0,0.0,0.0,0.0,True
Issuer credit rating does not address equity-linked/market risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Legitimacy/bona fides of the investment product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Product classification/characterization affecting applicable rules,0.0,0.00018797699161620258,0.0,0.0,6.625378008202105e-09,0.0,0.0,0.0,0.0,0.0,True
Private placement filing/disclosure requirements (FINRA 5122/5123),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Discrepancy between product pricing and model/analyst inputs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Contractual scope/limitation of advisory authority over certain assets,0.00013335467008053525,0.00015038159329296873,0.0,6.406560317763431e-05,3.5652396375051046e-09,0.0,0.0,0.0,0.0,0.0,True
Limitations of past performance as predictor of future results,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Preservation of tax deferral via 1035 exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Litigation/arbitration risk exposure,0.0,0.00012531799441080173,0.00012951019245213482,0.0,4.060784616792952e-09,0.0,0.0,0.0,0.0,0.0,True
Defense that ongoing advice/monitoring was actually provided,0.0,6.265899720540086e-05,0.0,0.0,7.361531120224563e-10,0.0,0.0,0.0,0.0,0.0,True
Margin regulatory requirements (Regulation T),6.667733504026762e-05,0.0,0.0,0.0,8.336000640135187e-10,0.0,0.0,0.0,0.0,0.0,True
Potential additional violations under other regulations or state law,9.334826905636802e-05,0.0,0.0,0.0,1.6338561254662641e-09,0.0,0.0,0.0,0.0,0.0,True
Corporate/insider restrictions on client's trading,0.0,2.5063598882163835e-05,0.00022016732716863586,0.0,8.516821042143488e-09,0.0,0.0,0.0,0.0,0.0,True
Defense that complex product suits sophisticated short-term tactical investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Adequacy of projected income relative to client's expense needs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
