case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,errored,prediction,gold
cl_2026_ca2_united_states_v_greebel,Q07,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0656,,,,,,0,0,,20,1,1,0,UNKNOWN,Eastern District of New York * The Clerk of Court is respectfully directed to amend the caption as set forth above.
cl_2026_ca2_united_states_v_greebel,Q08,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0457,,,,,,0,0,,36,1,1,0,UNKNOWN,but we remanded for the district court to determine the extent of Greebel’s interest in (and the Government’s reciprocal ability to garnish) the accounts in light of the taxes he may owe for the early withdrawal.
cl_2026_ca2_united_states_v_greebel,Q09,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.093,,,,,,0,0,,18,1,1,0,UNKNOWN,"criminal restitution (or, the requirement that a convicted defendant compensate his victim) for a slew of listed offenses."
cl_2026_ca2_united_states_v_greebel,Q10,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.102,,,,,,0,0,,12,1,1,0,UNKNOWN,"the action, manifests in three distinct legal inquiries: standing, mootness, and ripeness.”"
cl_2026_ca2_united_states_v_greebel,Q11,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,7,0.5385,7,0.5385,0.6667,0.6667,0.7771,,,,,,0,0,,13,14,0,0,the specific dictates of the remand order and the broader spirit of the mandate.,the specific dictates of the remand order as well as [its] broader spirit[.]”
cl_2026_ca2_united_states_v_greebel,Q12,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0719,,,,,,0,0,,22,1,1,0,UNKNOWN,"the parties’ agreed-upon proposal for allocating the tax consequences at issue in this case, we do not reach these potential issues."
cl_2026_ca2_united_states_v_greebel,Q13,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1096,,,,,,0,0,,12,1,1,0,UNKNOWN,"in this case is fair, non-collusive, and permitted by our mandate."
cl_2026_ca2_united_states_v_greebel,Q16,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0725,0.0,1,0.0,6,1,0,0,,17,1,1,0,UNKNOWN,BACKGROUND | DISCUSSION | A. Article III’s Case-or-Controversy Requirement | B. The Mandate Rule | C. Remaining Issues | CONCLUSION
cl_2026_ca2_united_states_v_greebel,Q17,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0323,,,,,,0,1,,18,1,1,0,UNKNOWN,"This appeal marks Greebel’s third in this case, and the second concerning the garnishment of his retirement accounts."
cl_2026_ca2_united_states_v_greebel,Q19,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0456,,,,,,0,0,,44,1,1,0,UNKNOWN,"that a debtor loses his property interest in funds once they are liquidated but not yet distributed, Greebel retains an interest in the liquidated funds being used to satisfy his tax obligations, else he will personally incur a higher tax bill as a result."
cl_2026_ca2_united_states_v_greebel,Q20,D,post_cutoff,2026-07-29,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1159,,,,,,0,0,,8,1,1,0,UNKNOWN,potential additional tax consequences of the early withdrawal.
cl_2026_ca3_in_re_avandia_marketing_v,Q01,A,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0364,,,,,,0,0,,1,9,0,0,United States Court of Appeals for the Third Circuit,ca3
cl_2026_ca3_in_re_avandia_marketing_v,Q02,A,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2026
cl_2026_ca3_in_re_avandia_marketing_v,Q03,A,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1765,,,,,,0,0,,5,1,1,0,UNKNOWN,In re: Avandia Marketing v.
cl_2026_ca3_in_re_avandia_marketing_v,Q04,A,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2026-07-21
cl_2026_ca3_in_re_avandia_marketing_v,Q07,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0625,,,,,,0,0,,22,1,1,0,UNKNOWN,"may use statistical evidence to prove the defendant was responsible for their injuries when the evidence can establish causation, not merely correlation."
cl_2026_ca3_in_re_avandia_marketing_v,Q08,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,1,15,1.0,15,1.0,1.0,1.0,1.0,,,,,,0,0,,15,15,0,0,"of fact, an errant conclusion of law, or an improper application of law to fact.""","of fact, an errant conclusion of law, or an improper application of law to fact.”"
cl_2026_ca3_in_re_avandia_marketing_v,Q09,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0698,,,,,,0,0,,11,1,1,0,UNKNOWN,prescribing decisions in light of GSK’s claims about Avandia’s cardiac profile.
cl_2026_ca3_in_re_avandia_marketing_v,Q10,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1136,,,,,,0,0,,17,1,1,0,UNKNOWN,"of law crept in: what the studies can prove is a legal matter, not a factual one."
cl_2026_ca3_in_re_avandia_marketing_v,Q11,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.055,,,,,,0,0,,32,1,1,0,UNKNOWN,as this one by adducing generalized proof from which a reasonable jury could conclude that only some prescriptions paid for by each class member were written based on the defendant’s alleged misrepresentations.”
cl_2026_ca3_in_re_avandia_marketing_v,Q12,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0706,,,,,,0,0,,14,1,1,0,UNKNOWN,likely paid for Avandia in reliance on the fraud was offered only for damages.
cl_2026_ca3_in_re_avandia_marketing_v,Q13,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0971,,,,,,0,0,,13,1,1,0,UNKNOWN,evidence where the statistical evidence speaks to actual causation rather than mere correlation.
cl_2026_ca3_in_re_avandia_marketing_v,Q14,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0292,,,,,,0,0,,65,1,1,0,UNKNOWN,"data, plan documents, or public records. And using these records to confirm a TPP is an end-payor hardly constitutes a mini-trial. To the contrary, it is the “straightforward ‘yes-or-no’ review of existing records to identify class members” we have held “is administratively feasible even if it requires review of individual records with cross-referencing of voluminous data from multiple sources.” Kelly"
cl_2026_ca3_in_re_avandia_marketing_v,Q16,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0502,0.0,1,0.0,6,1,0,0,,40,1,1,0,UNKNOWN,I. BACKGROUND | II. JURISDICTION AND STANDARDS OF REVIEW | III. DISCUSSION | A. We may limit the scope of our review under Rule 23(f). | B. The proposed class is ascertainable. | C. The record so far does not show that common issues
cl_2026_ca3_in_re_avandia_marketing_v,Q17,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0583,,,,,,0,1,,34,1,1,0,UNKNOWN,"In 1999, the Food and Drug Administration (“FDA”) approved a new treatment for Type II diabetes: Avandia.1 GSK, its developer, sold it for a higher price than the drug’s older rivals, like metformin."
cl_2026_ca3_in_re_avandia_marketing_v,Q19,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0628,,,,,,0,0,,29,1,1,0,UNKNOWN,question was whether Pfizer’s unlawful marketing caused the insurers to reimburse more Neurontin prescriptions than they otherwise would have because physicians issued more prescriptions in reliance on the messaging.
cl_2026_ca3_in_re_avandia_marketing_v,Q20,D,post_cutoff,2026-07-21,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1096,,,,,,0,0,,8,1,1,0,UNKNOWN,were written based on the defendant’s alleged misrepresentations.”
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q01,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0357,,,,,,0,0,,1,9,0,0,United States Court of Appeals for the Fourth Circuit,ca4
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q02,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2026
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q03,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1463,,,,,,0,0,,6,1,1,0,UNKNOWN,"Dmarcian, Inc. v. DMARC Advisor BV"
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q04,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2026-07-10
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1081,,,,,,0,0,,12,1,1,0,UNKNOWN,secrets as if there were no national borders or ocean between them.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q08,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1026,,,,,,0,0,,10,1,1,0,UNKNOWN,the Dutch court providing a corrected account (“the correction order”).
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q09,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.069,,,,,,0,0,,21,1,1,0,UNKNOWN,"for customers in “the Americas,” and dBV affirmatively sent a message to customers in the United States highlighting its software product."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q10,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0763,,,,,,0,0,,17,1,1,0,UNKNOWN,"trade secret, and tortious interference claims, the second amended preliminary injunction is a permissible restraint on dBV."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q11,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0488,,,,,,0,0,,32,1,1,0,UNKNOWN,"a foreign company to steal the intellectual property of an American company, use the stolen property to target American customers, and then claim its foreign status as a shield against American law."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q12,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0662,,,,,,0,0,,20,1,1,0,UNKNOWN,"conclusive, that resolve important questions separate from the merits, and that are effectively unreviewable on appeal from the final judgment.”"
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q13,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0952,,,,,,0,0,,14,1,1,0,UNKNOWN,will have the opportunity to consider whether to vacate it as applied to dBV.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q14,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0323,,,,,,0,0,,61,1,1,0,UNKNOWN,"the same under Abitron’s conduct-focused test. If dBV had passively operated a website that was accessible in the United States, and there was no additional evidence that it had targeted or interacted with customers in the United States, the Lanham Act might well not reach it. Since most businesses around the world have websites that are accessible in the United"
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q16,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0833,0.0,1,0.0,1,1,0,0,,3,1,1,0,UNKNOWN,III. | SO ORDERED
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q17,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0645,,,,,,0,1,,23,1,1,0,UNKNOWN,"Having addressed dBV’s appeal of the second amended preliminary injunction, we turn to dBV’s appeals of the correction order and the contempt order."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q19,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0488,,,,,,0,0,,19,1,1,0,UNKNOWN,"to North and South America, Oceania, and part of Asia, and the third, sixth, and seventh paragraphs apply worldwide."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q20,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1311,,,,,,0,0,,8,1,1,0,UNKNOWN,order to justify jurisdiction over the contempt order.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q01,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0357,,,,,,0,0,,1,9,0,0,United States Court of Appeals for the Fourth Circuit,ca4
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q02,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2026
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q03,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1463,,,,,,0,0,,6,1,1,0,UNKNOWN,"Dmarcian, Inc. v. DMARC Advisor BV"
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q04,A,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2026-07-10
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q07,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0889,,,,,,0,0,,20,1,1,0,UNKNOWN,remains whether the actor has sufficient interrelationships with the United States to make it an appropriate subject of our law.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q08,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0641,,,,,,0,0,,25,1,1,0,UNKNOWN,even if that The district court also held dBV’s attorney in contempt and suspended him from practicing law in the Western District of North Carolina.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q09,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1389,,,,,,0,0,,9,1,1,0,UNKNOWN,customers in the United States highlighting its software product.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q10,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0882,,,,,,0,0,,9,1,1,0,UNKNOWN,district courts have some leeway when crafting an injunction.
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q11,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0781,,,,,,0,0,,20,1,1,0,UNKNOWN,"use the stolen property to target American customers, and then claim its foreign status as a shield against American law."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q12,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,5,0.625,5,0.625,0.875,0.875,0.9661,,,,,,0,0,,8,8,0,0,"effectively unreviewable on appeal from a final judgment.""",effectively unreviewable on appeal from the final judgment.”
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q13,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0533,,,,,,0,0,,35,1,1,0,UNKNOWN,"different sort of balance— balance between the district court’s prerogative to protect the integrity of its proceedings on the one side, and the care it must take before intervening beyond its proceedings on the other."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q14,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0323,,,,,,0,0,,61,1,1,0,UNKNOWN,"the same under Abitron’s conduct-focused test. If dBV had passively operated a website that was accessible in the United States, and there was no additional evidence that it had targeted or interacted with customers in the United States, the Lanham Act might well not reach it. Since most businesses around the world have websites that are accessible in the United"
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q16,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0833,0.0,1,0.0,1,1,0,0,,3,1,1,0,UNKNOWN,III. | SO ORDERED
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q17,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0645,,,,,,0,1,,23,1,1,0,UNKNOWN,"Having addressed dBV’s appeal of the second amended preliminary injunction, we turn to dBV’s appeals of the correction order and the contempt order."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q19,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0488,,,,,,0,0,,19,1,1,0,UNKNOWN,"to North and South America, Oceania, and part of Asia, and the third, sixth, and seventh paragraphs apply worldwide."
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,Q20,D,post_cutoff,2026-07-10,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1311,,,,,,0,0,,8,1,1,0,UNKNOWN,order to justify jurisdiction over the contempt order.
cl_2026_ca4_in_re_the_boeing_company,Q01,A,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,ca4
cl_2026_ca4_in_re_the_boeing_company,Q02,A,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2026
cl_2026_ca4_in_re_the_boeing_company,Q03,A,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.25,,,,,,0,0,,5,1,1,0,UNKNOWN,In re: The Boeing Company
cl_2026_ca4_in_re_the_boeing_company,Q04,A,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2026-07-20
cl_2026_ca4_in_re_the_boeing_company,Q07,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0469,,,,,,0,0,,39,1,1,0,UNKNOWN,proceeding as a class—the primary one being the efficient resolution of numerous disputes that share common questions—with the cost of subjecting defendants to numerous individual claims of plaintiffs who may not have prosecuted claims on their own.
cl_2026_ca4_in_re_the_boeing_company,Q08,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0392,,,,,,0,0,,15,1,1,0,UNKNOWN,the plaintiffs have attempted to revive five events that occurred after the class period ended.
cl_2026_ca4_in_re_the_boeing_company,Q09,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1124,,,,,,0,0,,13,1,1,0,UNKNOWN,on a class-wide basis and consistently with Lead Plaintiffs’ theory of liability.”
cl_2026_ca4_in_re_the_boeing_company,Q10,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0842,,,,,,0,0,,15,1,1,0,UNKNOWN,plaintiffs did not yet have to tie their viable theory to a precise damages calculation.
cl_2026_ca4_in_re_the_boeing_company,Q11,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.129,,,,,,0,0,,11,1,1,0,UNKNOWN,in Boeing’s stock price on any day of the class period.
cl_2026_ca4_in_re_the_boeing_company,Q12,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.08,,,,,,0,0,,10,1,1,0,UNKNOWN,he specifically planned to calculate damages based on that approach.
cl_2026_ca4_in_re_the_boeing_company,Q13,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0741,,,,,,0,0,,16,1,1,0,UNKNOWN,legal liability theory—the district court’s certification order necessarily failed to perform a rigorous consistency comparison.
cl_2026_ca4_in_re_the_boeing_company,Q14,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0325,,,,,,0,0,,60,1,1,0,UNKNOWN,"evidence and the methodology are sound and convincing is a question going to the strength of the plaintiffs’ case and should be postponed to summary judgment proceedings or trial. But if intentions (hopes, in other words) were enough, predominance, as a check on casting lawsuits in the class action mold, would be out the window.”); In re Rail Freight Surcharge"
cl_2026_ca4_in_re_the_boeing_company,Q16,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.04,0.0,1,0.0,8,1,0,0,,36,1,1,0,UNKNOWN,I. BACKGROUND | A. Class Actions | R. Civ. P. 23(a)(1)–(4). | B. The Plaintiffs’ Allegations | C. The Plaintiffs’ Claims | D. The Motion-to-Dismiss Proceedings | E. The Class-Certification Proceedings | F. Subsequent District Court Proceedings
cl_2026_ca4_in_re_the_boeing_company,Q17,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0388,,,,,,0,1,,39,1,1,0,UNKNOWN,"To frame the issues, we start with some basics on class actions before turning to plaintiffs’ factual allegations. 1 Then, we outline the procedural history of this case, describing both the motion-to-dismiss and class-certification proceedings below."
cl_2026_ca4_in_re_the_boeing_company,Q19,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1,,,,,,0,0,,19,1,1,0,UNKNOWN,include any individualized inputs like data points concerning when class members bought and sold stock at corresponding price points.
cl_2026_ca4_in_re_the_boeing_company,Q20,D,post_cutoff,2026-07-20,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1299,,,,,,0,0,,11,1,1,0,UNKNOWN,case and should be postponed to summary judgment proceedings or trial.
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q01,A,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0357,,,,,,0,0,,1,9,0,0,United States Court of Appeals for the Fourth Circuit,ca4
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q02,A,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2026
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q03,A,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1356,,,,,,0,0,,7,1,1,0,UNKNOWN,"Vapor Technology Association v. McKinley Wooten, Jr."
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q04,A,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2026-07-30
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q07,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0833,,,,,,0,0,,15,1,1,0,UNKNOWN,and present them with the necessary adversarial zeal” to amount to a case or controversy.
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q08,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0833,,,,,,0,0,,15,1,1,0,UNKNOWN,and present them with the necessary adversarial zeal” to amount to a case or controversy.
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q09,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1449,,,,,,0,0,,8,1,1,0,UNKNOWN,vape in North Carolina notwithstanding the Secretary’s action.
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q10,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.1429,1,0.1429,0.1818,0.1818,0.4043,,,,,,0,0,,7,4,0,0,"from combusted tobacco products.""",from or significantly reduce smoking combustible cigarettes.”
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q11,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0882,,,,,,0,0,,7,1,1,0,UNKNOWN,from or significantly reduce smoking combustible cigarettes.”
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q12,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.1429,2,0.2857,0.6,0.6,0.6292,,,,,,0,0,,7,3,0,0,from combustible cigarettes.,from or significantly reduce smoking combustible cigarettes.”
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,Q13,D,post_cutoff,2026-07-30,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0882,,,,,,0,0,,7,1,1,0,UNKNOWN,from or significantly reduce smoking combustible cigarettes.”
