case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,"There moments his happiness. been back goodbye that to face, faint quality","There moments his happiness. been back goodbye that to face, faint quality",12,"to five of the into bewilderment had say the Almost have of had present a though occurred him vitality colossal fault, had through her that short gone it beyond himself even because had everything.","to five of the into bewilderment had say the Almost have of had present a though occurred him vitality colossal fault, had through her that short gone it beyond himself even because had everything.",1,sentence 1/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,"Daisy out couldn’t held deathless glanced up warmth, more me, be and","Daisy out couldn't held deathless glanced up warmth, more me, be and",12,"at looked know looked voice went the arrived one back leaving and remotely, me, this rain, from reporter intense life.","at looked know looked voice went the arrived one back leaving and remotely, me, this rain, from reporter intense life.",1,sentence 2/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,New steps by there an down About marble the together. time room,New steps by there an down About marble the together. time room,12,young VI at I York possessed into of out them Then ambitious the if Gatsby say.,young VI at I York possessed into of out them Then ambitious the if Gatsby say.,1,sentence 3/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,I rumours Moreover of advantage So of his and association didn’t see,I rumours Moreover of advantage So of his and association didn't see,12,"his I set his halt, misconceptions It too, affairs. a in hear while breath, so caught or halt, Gatsby, this weeks with him this to voice was For away. short several my speak, his to clear of and finally I when to trying with on New Sunday minutes somebody house afternoon.","his I set his halt, misconceptions It too, affairs. a in hear while breath, so caught or halt, Gatsby, this weeks with him this to voice was For away. short several my speak, his to clear of and finally I when to trying with on New Sunday minutes somebody house afternoon.",1,sentence 4/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,"After her group: no,” said “Mrs. them Buchanan the for so liked","After her group: no,"" said ""Mrs. them Buchanan the for so liked",12,"“I Tom celebrities,” remained polo man—what it met “not rest for player” his of was evening.","""I Tom celebrities,"" remained polo man-what it met ""not rest for player"" his of was evening.",1,sentence 5/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,"Almost the standing the operate he toward of me very had pale,","Almost the standing the operate he toward of me very had pale,",12,"It ray occurred to touching watched evening slowly even and all this proximity, their attain between.","It ray occurred to touching watched evening slowly even and all this proximity, their attain between.",1,sentence 6/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,Saturday just Trimalchio drive Only go door. pause over unfamiliar I drove,Saturday just Trimalchio drive Only go door. pause over unfamiliar I drove,12,"sick “Is villainous Wondering from Gatsby went if sick?” he me Mr. with “Nope.” out—an away. squinted face to sulkily in a then a “sir” the butler suspiciously added After find he were at “Who?” rather worried. dilatory, slammed him “I he hadn’t grudging around, All door. me him I he him.”","sick ""Is villainous Wondering from Gatsby went if sick?"" he me Mr. with ""Nope."" out-an away. squinted face to sulkily in a then a ""sir"" the butler suspiciously added After find he were at ""Who?"" rather worried. dilatory, slammed him ""I he hadn't grudging around, All door. me him I he him.""",1,sentence 7/7,0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",not but Moved said we’ve remembering.,not but Moved said we've remembering.,6,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”","Mr. a met had before, believe an who Tom, irresistible stranger. ""Oh, automobiles-"" the gruffly polite, the impulse, ""Yeah."" Buchanan.""",1,"anchor 3017, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.","turned obviously introduction Gatsby Tom, “I not but Moved said we’ve remembering.","turned obviously introduction Gatsby Tom, ""I not but Moved said we've remembering.",12,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”","Mr. a met had before, believe an who Tom, irresistible stranger. ""Oh, automobiles-"" the gruffly polite, the impulse, ""Yeah."" Buchanan.""",1,"anchor 3017, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","sorry— have I’m lemonade? here.” came Mr. accepted by suppose somewhere as turned obviously introduction Gatsby Tom, “I not but Moved said we’ve remembering.","sorry- have I'm lemonade? here."" came Mr. accepted by suppose somewhere as turned obviously introduction Gatsby Tom, ""I not but Moved said we've remembering.",24,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”","Mr. a met had before, believe an who Tom, irresistible stranger. ""Oh, automobiles-"" the gruffly polite, the impulse, ""Yeah."" Buchanan.""",1,"anchor 3017, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch05,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 5,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","nice vague all, a all for. … little Sloane champagne? around in was thanks. ride?” at that that “Very a good wanted roads A sorry— have I’m lemonade? here.” came Mr. accepted by suppose somewhere as turned obviously introduction Gatsby Tom, “I not but Moved said we’ve remembering.","nice vague all, a all for. ... little Sloane champagne? around in was thanks. ride?"" at that that ""Very a good wanted roads A sorry- have I'm lemonade? here."" came Mr. accepted by suppose somewhere as turned obviously introduction Gatsby Tom, ""I not but Moved said we've remembering.",48,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”","Mr. a met had before, believe an who Tom, irresistible stranger. ""Oh, automobiles-"" the gruffly polite, the impulse, ""Yeah."" Buchanan.""",1,"anchor 3017, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,He our Jordan.” your while They upstairs with curve own “Come wheeled,"He our Jordan."" your while They upstairs with curve own ""Come wheeled",12,"expectantly. faced “About to in him your “Have before quarter asked the the already an stables a changed but western Gatsby speak, his got with effort. started mind, down not a Tom and sky. you Gatsby here?” of mile in don’t get idea their we going get town,”","expectantly. faced ""About to in him your ""Have before quarter asked the the already an stables a changed but western Gatsby speak, his got with effort. started mind, down not a Tom and sky. you Gatsby here?"" of mile in don't get idea their we going get town,""",1,sentence 1/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,He all of sight that behind. leaving see me you pretty pulled,He all of sight that behind. leaving see me you pretty pulled,12,"Maybe me overtook second don’t that what I He him, back believe you suggested.","Maybe me overtook second don't that what I He him, back believe you suggested.",1,sentence 2/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,Daisy listening Wedding middle Mendelssohn’s married to March ballroom June! the from,Daisy listening Wedding middle Mendelssohn's married to March ballroom June! the from,12,"“Louisville “Imagine marrying June,” of anybody Jordan portentous cried in the we Tennessee.” into and he “Biloxi,”","""Louisville ""Imagine marrying June,"" of anybody Jordan portentous cried in the we Tennessee."" into and he ""Biloxi,""",1,sentence 3/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,"Jordan, Biloxi, two Who lived was was him ‘Blocks’ he “A fainted,","Jordan, Biloxi, two Who lived was was him 'Blocks' he ""A fainted,",12,"just fact—and appended it doors carried house,” we made from boxes—that’s him out. might added a he any she irreverent, left And three Daddy church.","just fact-and appended it doors carried house,"" we made from boxes-that's him out. might added a he any she irreverent, left And three Daddy church.",1,sentence 4/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,"Suddenly and the I sob you did I She you “Oh, him","Suddenly and the I sob you did I She you ""Oh, him",12,“I closed. too too.” she opened now—isn’t began that past.” carpet. enough? love love can’t eyes cried much!” to loved and “I what’s Gatsby’s once—but to help want you helplessly.,"""I closed. too too."" she opened now-isn't began that past."" carpet. enough? love love can't eyes cried much!"" to loved and ""I what's Gatsby's once-but to help want you helplessly.",1,sentence 5/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,I over a first wrong.” said one “What the his That’s about,"I over a first wrong."" said one ""What the his That's about",12,"politely. friend picked Chase guess far the counter. him your it?” of saw alcohol time Walter Gatsby him, you to subject him too Walter let go left “And over in on God!","politely. friend picked Chase guess far the counter. him your it?"" of saw alcohol time Walter Gatsby him, you to subject him too Walter let go left ""And over in on God!",1,sentence 6/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,Tom started Before but voice thirty. was we seven new a coupé,Tom started Before but voice thirty. was we seven new a coupé,12,"was the me talked portentous, when his I with of and Island. for laughing, stretched o’clock Long the overhead.","was the me talked portentous, when his I with of and Island. for laughing, stretched o'clock Long the overhead.",1,sentence 7/7,0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",to slipped parted examined “Excuse it.”,"to slipped parted examined ""Excuse it.""",6,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”","I 'old of chair. here, a sharply. business. Tom,"" ""What on and Daisy, that the yours, pick said see is?""",1,"anchor 3239, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.",whereupon got the telephone splashed silence. to slipped parted examined “Excuse it.”,"whereupon got the telephone splashed silence. to slipped parted examined ""Excuse it.""",12,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”","I 'old of chair. here, a sharply. business. Tom,"" ""What on and Daisy, that the yours, pick said see is?""",1,"anchor 3239, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","whispered, the one from offered. muttered time me”—but no Gatsby its “I’ll whereupon got the telephone splashed silence. to slipped parted examined “Excuse it.”","whispered, the one from offered. muttered time me""-but no Gatsby its ""I'll whereupon got the telephone splashed silence. to slipped parted examined ""Excuse it.""",24,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”","I 'old of chair. here, a sharply. business. Tom,"" ""What on and Daisy, that the yours, pick said see is?""",1,"anchor 3239, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch06,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 6,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","on He sport?” the the wanted come to bottle nail pick “Hum!” of Jordan The string, and up,” book “I’ve it floor, laughed. this whispered, the one from offered. muttered time me”—but no Gatsby its “I’ll whereupon got the telephone splashed silence. to slipped parted examined “Excuse it.”","on He sport?"" the the wanted come to bottle nail pick ""Hum!"" of Jordan The string, and up,"" book ""I've it floor, laughed. this whispered, the one from offered. muttered time me""-but no Gatsby its ""I'll whereupon got the telephone splashed silence. to slipped parted examined ""Excuse it.""",48,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”","I 'old of chair. here, a sharply. business. Tom,"" ""What on and Daisy, that the yours, pick said see is?""",1,"anchor 3239, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,I take became said we a intent a resolved over a uttered,I take became said we a intent a resolved over a uttered,12,"sound the into we got wailing the coupé itself as walked over which toward from hollow, of in the out garage, words sound door which issued incessantly and and moan.","sound the into we got wailing the coupé itself as walked over which toward from hollow, of in the out garage, words sound door which issued incessantly and and moan.",1,sentence 1/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,I take became said we a intent a resolved over a uttered,I take became said we a intent a resolved over a uttered,12,"sound the into we got wailing the coupé itself as walked over which toward from hollow, of in the out garage, words sound door which issued incessantly and and moan.","sound the into we got wailing the coupé itself as walked over which toward from hollow, of in the out garage, words sound door which issued incessantly and and moan.",1,sentence 1/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,New.” the “It and going the “big but the me here faster’n,"New."" the ""It and going the ""big but the me here faster'n",12,near. asked was yellow let’s have name. down Going accident?” forty.,"near. asked was yellow let's have name. down Going accident?"" forty.",1,sentence 2/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,"A gravely, and As phrases. can the do a him, porch nothing","A gravely, and As phrases. can the do a him, porch nothing",12,"spoke brisk to he moonlight we Jordan better waiting take them a kitchen in you you “No, the for I’d you’re you go home, want be and any.” you supper—if “Come get in.”","spoke brisk to he moonlight we Jordan better waiting take them a kitchen in you you ""No, the for I'd you're you go home, want be and any."" you supper-if ""Come get in.""",1,sentence 3/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,"The drawing-room if I a window. night was the three a drawn,","The drawing-room if I a window. night was the three a drawn,",12,"porch small before, guessed had rectangle where the at empty.","porch small before, guessed had rectangle where the at empty.",1,sentence 4/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,"God!” a had his “Oh, wife before, saying began Wilson might he","God!"" a had his ""Oh, wife before, saying began Wilson might he",12,conceivably have several his did?” has in “Then said Wilson.,"conceivably have several his did?"" has in ""Then said Wilson.",1,sentence 5/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,It definitely. thing a these the had him seen wouldn’t rather it,It definitely. thing a these the had him seen wouldn't rather it,12,"but had this was been He there hadn’t her occurred believed him that in special Michaelis significance Mrs. that Wilson stop.” any to he from husband, and speak to away it. running to too, to as that rock twisting the “She’s again, “Ah-h-h—”","but had this was been He there hadn't her occurred believed him that in special Michaelis significance Mrs. that Wilson stop."" any to he from husband, and speak to away it. running to too, to as that rock twisting the ""She's again, ""Ah-h-h-""",1,sentence 6/6,0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",now—there him worried the of instead.,now-there him worried the of instead.,6,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,1,"anchor 3451, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.","he nervous divisional home, despair frantically now—there him worried the of instead.","he nervous divisional home, despair frantically now-there him worried the of instead.",12,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,1,"anchor 3451, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","He his she to he end of in though went following the he nervous divisional home, despair frantically now—there him worried the of instead.","He his she to he end of in though went following the he nervous divisional home, despair frantically now-there him worried the of instead.",24,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,1,"anchor 3451, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch07,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 7,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","the before the got front, well extraordinarily gently, ------------------------------------------------------------------------ was as touched did fingers, were he and battles asleep. captain a her He majority He his she to he end of in though went following the he nervous divisional home, despair frantically now—there him worried the of instead.","the before the got front, well extraordinarily gently, ------------------------------------------------------------------------ was as touched did fingers, were he and battles asleep. captain a her He majority He his she to he end of in though went following the he nervous divisional home, despair frantically now-there him worried the of instead.",48,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was,1,"anchor 3451, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,I answer Wolfshiem Wolfshiem’s back and When noon—but solidarity except to arrived,I answer Wolfshiem Wolfshiem's back and When noon-but solidarity except to arrived,12,feeling wire brought neither newspaper to most against them as true the act at me Such of hardly all. mad man has and a one my of all.,feeling wire brought neither newspaper to most against them as true the act at me Such of hardly all. mad man has and a one my of all.,1,sentence 1/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,Dear that can been I This is this us and cannot come,Dear that can been I This is this us and cannot come,12,up mixed If cannot anything make some in can did very as now. am thing I now business a think.,up mixed If cannot anything make some in can did very as now. am thing I now business a think.,1,sentence 2/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,"Carraway,” said. friend was I “This sounded another too, at for in","Carraway,"" said. friend was I ""This sounded another too, at for in",12,"it so the He to be “Oh!” sightseeing wish “Three said. were up interested.” a hard o’clock, you’d hastily.","it so the He to be ""Oh!"" sightseeing wish ""Three said. were up interested."" a hard o'clock, you'd hastily.",1,sentence 3/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,"I Forty-third for half Street me,’ hour.” have a with young away","I Forty-third for half Street me,' hour."" have a with young away",12,"made the when I he out of him! gutter. me and in gentlemanly a him.” raised “I inquired. start “Start out was saw nothing, “Oh.”","made the when I he out of him! gutter. me and in gentlemanly a him."" raised ""I inquired. start ""Start out was saw nothing, ""Oh.""",1,sentence 5/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,"I it,” mixed it—I a in any up never like all to","I it,"" mixed it-I a in any up never like all to",12,get way. in mixed killed man out. gets I “There’s up in nothing said.,"get way. in mixed killed man out. gets I ""There's up in nothing said.",1,sentence 6/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,I and stiff home. to of before when air blue wet to,I and stiff home. to of before when air blue wet to,12,"in blew the the be the left, back So done brittle an was I line come was the one leaves thing smoke decided laundry wind on the There over have wanted that awkward, sweep and away.","in blew the the be the left, back So done brittle an was I line come was the one leaves thing smoke decided laundry wind on the There over have wanted that awkward, sweep and away.",1,sentence 7/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,Just hand. and frowning and into to and he holding of windows,Just hand. and frowning and into to and he holding of windows,12,"walked out him up Suddenly began adapting restless me jewellery to as you.” think “Tom,” with said you the don’t to You object matter “What’s inquired, Do I know “You’re with the he you.”","walked out him up Suddenly began adapting restless me jewellery to as you."" think ""Tom,"" with said you the don't to You object matter ""What's inquired, Do I know ""You're with the he you.""",1,sentence 9/9,0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.","“Start out was saw nothing, “Oh.”","""Start out was saw nothing, ""Oh.""",6,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there.","I right he up I told right man, him business?"" him fine-appearing, of could I a American at I there.",1,"anchor 3027, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.","a him.” raised “I inquired. start “Start out was saw nothing, “Oh.”","a him."" raised ""I inquired. start ""Start out was saw nothing, ""Oh.""",12,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there.","I right he up I told right man, him business?"" him fine-appearing, of could I a American at I there.",1,"anchor 3027, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","the when I he out of him! gutter. me and in gentlemanly a him.” raised “I inquired. start “Start out was saw nothing, “Oh.”","the when I he out of him! gutter. me and in gentlemanly a him."" raised ""I inquired. start ""Start out was saw nothing, ""Oh.""",24,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there.","I right he up I told right man, him business?"" him fine-appearing, of could I a American at I there.",1,"anchor 3027, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch08,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 8,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","and He on an hadn’t days. more a “Did job. said. I Forty-third for half Street me,’ hour.” have a with young away made the when I he out of him! gutter. me and in gentlemanly a him.” raised “I inquired. start “Start out was saw nothing, “Oh.”","and He on an hadn't days. more a ""Did job. said. I Forty-third for half Street me,' hour."" have a with young away made the when I he out of him! gutter. me and in gentlemanly a him."" raised ""I inquired. start ""Start out was saw nothing, ""Oh.""",48,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there.","I right he up I told right man, him business?"" him fine-appearing, of could I a American at I there.",1,"anchor 3027, prefix=48w — break identical across Q21-Q24",0,0,0
