case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes,group,src_rank,src_mean_logp,char_start,char_end
cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,,cl_2024_ca2_peterson_v._bank_markazi,,,,courtlistener,FLR0098,D,Continue the passage verbatim (FLR).,"Lebanon. In this action, they seek turnover to them of the contents of an account with Clearstream Banking, a Luxembourg- based financial institution: a $1.68 billion right to payment representing the principal and interest of bond investments that Clearstream made in New York on behalf of Bank Markazi, Iran’s central","Lebanon. In this action, they seek turnover to them of the contents of an account with Clearstream Banking, a Luxembourg- based financial institution: a $1.68 billion right to payment representing the principal and interest of bond investments that Clearstream made in New York on behalf of Bank Markazi, Iran’s central",50,"bank. The United States District Court for the Southern District of New York (Loretta A. Preska, Judge), relying in part on 22 U.S.C. § 8772—which makes certain assets available to satisfy the Plaint","bank. The United States District Court for the Southern District of New York (Loretta A. Preska, Judge), relying in part on 22 U.S.C. § 8772—which makes certain assets available to satisfy the Plaint",1,"in_document_repetition span, profile rank 231",0,0,0,FLR,231,-0.028862,4902,5104
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0099,D,Continue the passage verbatim (FLR).,"17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Sections 10(b) and 15(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act, 15 U.S.C. §§ 78j(b), 78o(c)(2), and 17 C.F.R. §§ 240.10b-5, 240.15c2-11; (d) Defendant Eldred violated Sections 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q","17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Sections 10(b) and 15(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act, 15 U.S.C. §§ 78j(b), 78o(c)(2), and 17 C.F.R. §§ 240.10b-5, 240.15c2-11; (d) Defendant Eldred violated Sections 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q",50,"(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R.","(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R.",1,"in_document_repetition span, profile rank 235",0,0,0,FLR,235,-0.029867,314395,314506
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0100,D,Continue the passage verbatim (FLR).,"the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred aided and abetted and, unless enjoined, are reasonably likely to continue to aid and abet, violations of Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(b). COUNT XIII Aiding and Ab","the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred aided and abetted and, unless enjoined, are reasonably likely to continue to aid and abet, violations of Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(b). COUNT XIII Aiding and Ab",50,etting Violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act 182. The Commission repeats and realleges Paragraphs 1 through 122 of its Complaint.,etting Violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act 182. The Commission repeats and realleges Paragraphs 1 through 122 of its Complaint.,1,"in_document_repetition span, profile rank 237",0,0,0,FLR,237,-0.030206,422844,423044
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0101,D,Continue the passage verbatim (FLR).,"violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c), and are deemed to be in violation of these provisions to the same extent as Daniels, Fan and Harrison. (Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies","violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c), and are deemed to be in violation of these provisions to the same extent as Daniels, Fan and Harrison. (Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies",50,") 185. From at least as early as January 2009 through at least July 2014, Mirman and Rose, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of",") 185. From at least as early as January 2009 through at least July 2014, Mirman and Rose, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of",1,"in_document_repetition span, profile rank 239",0,0,0,FLR,239,-0.030524,424447,424657
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0102,D,Continue the passage verbatim (FLR).,"indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly engaged in acts, practices and courses of business which operated or would have operated as a fraud or deceit upon any person in 58 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01","indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly engaged in acts, practices and courses of business which operated or would have operated as a fraud or deceit upon any person in 58 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01",50,"/16/2026 Page: 208 of 211 connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(c) of the","/16/2026 Page: 208 of 211 connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(c) of the",1,"in_document_repetition span, profile rank 241",0,0,0,FLR,241,-0.030709,423623,423799
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0103,D,Continue the passage verbatim (FLR).,"77e(a), and Sections 10(b) and 15(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act, 15 U.S.C. §§ 78j(b), 78o(c)(2), and 17 C.F.R. §§ 240.10b-5, 240.15c2-11; (d) Defendant Eldred violated Sections 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of","77e(a), and Sections 10(b) and 15(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act, 15 U.S.C. §§ 78j(b), 78o(c)(2), and 17 C.F.R. §§ 240.10b-5, 240.15c2-11; (d) Defendant Eldred violated Sections 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of",50,"the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R. § 240.10b-5; and aided and abetted violations of Section 17(a) of","the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R. § 240.10b-5; and aided and abetted violations of Section 17(a) of",1,"in_document_repetition span, profile rank 243",0,0,0,FLR,243,-0.030881,314449,314577
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0104,D,Continue the passage verbatim (FLR).,"use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities. 143. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjo","use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities. 143. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjo",50,"ined, are reasonably likely to continue to violate, Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R.","ined, are reasonably likely to continue to violate, Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R.",1,"in_document_repetition span, profile rank 247",0,0,0,FLR,247,-0.031174,403407,403549
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0105,D,Continue the passage verbatim (FLR).,"Fan and Harrison, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule","Fan and Harrison, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule",50,"10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 172. From at least","10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 172. From at least",1,"in_document_repetition span, profile rank 249",0,0,0,FLR,249,-0.031409,417278,417394
cl_2025_ca9_winston_anderson_v._intel_corporati,post_cutoff_control,,cl_2025_ca9_winston_anderson_v._intel_corporati,,,,courtlistener,FLR0106,D,Continue the passage verbatim (FLR).,"hedge funds and private equity funds were producing lower returns than those available from more traditional assets like stocks and bonds. We agree with the district court that Anderson has not stated an imprudence claim under ERISA. ERISA requires plan trustees to act with the “care, skill, prudence, and diligence","hedge funds and private equity funds were producing lower returns than those available from more traditional assets like stocks and bonds. We agree with the district court that Anderson has not stated an imprudence claim under ERISA. ERISA requires plan trustees to act with the “care, skill, prudence, and diligence",50,under the circumstances then prevailing that a prudent man acting in a like capacity and familiar with such matters would use in the conduct of an enterprise of a like character and with like aims.” 29 U.S.C. § 110,under the circumstances then prevailing that a prudent man acting in a like capacity and familiar with such matters would use in the conduct of an enterprise of a like character and with like aims.” 29 U.S.C. § 110,1,"in_document_repetition span, profile rank 264",0,0,0,FLR,264,-0.033504,13886,14101
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0107,D,Continue the passage verbatim (FLR).,"use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities. 47 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 197 of 211 139","use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities. 47 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 197 of 211 139",50,". By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjoined, are reasonably likely to continue to violate, Section 17(a)(3) of the Securities",". By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjoined, are reasonably likely to continue to violate, Section 17(a)(3) of the Securities",1,"in_document_repetition span, profile rank 270",0,0,0,FLR,270,-0.034173,401787,402002
cl_2024_ca2_sec_v._rashid,post_cutoff_control,,cl_2024_ca2_sec_v._rashid,,,,courtlistener,FLR0108,D,Continue the passage verbatim (FLR).,"P.A., Fort Lauderdale, FL, on the brief), for Defendant- Appellant. ________ JOHN M. WALKER, JR., Circuit Judge: This appeal arises from a Securities & Exchange Commission (“SEC”) enforcement action brought against Defendant-Appellant Mohammed Ali Rashid, a former employee of private equity firm 2 No. 20-4080-cv Apollo Management L.P. Rashid was","P.A., Fort Lauderdale, FL, on the brief), for Defendant- Appellant. ________ JOHN M. WALKER, JR., Circuit Judge: This appeal arises from a Securities & Exchange Commission (“SEC”) enforcement action brought against Defendant-Appellant Mohammed Ali Rashid, a former employee of private equity firm 2 No. 20-4080-cv Apollo Management L.P. Rashid was",50,"accused of breaching his fiduciary duties to the Apollo-affiliated private equity funds he advised by submitting expense reports for phony business expenses that were ultimately paid by the funds. The district court, following a bench trial,","accused of breaching his fiduciary duties to the Apollo-affiliated private equity funds he advised by submitting expense reports for phony business expenses that were ultimately paid by the funds. The district court, following a bench trial,",1,"in_document_repetition span, profile rank 279",0,0,0,FLR,279,-0.035065,3198,3440
cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,cl_2025_ca2_collins_v._ne._grocery_llc,,,,courtlistener,FLR0109,D,Continue the passage verbatim (FLR).,"ERIKA N. D. STANAT, Harter Secrest & Emery LLP, Rochester, New York (Michael-Anthony Jaoude, Harter Secrest & Emery LLP, Buffalo, New York, on the brief), for Defendants-Appellees. ________ JOHN M. WALKER, JR., Circuit Judge: Former grocery store employees who are participants in an employer-sponsored defined contribution retirement benefit plan brought","ERIKA N. D. STANAT, Harter Secrest & Emery LLP, Rochester, New York (Michael-Anthony Jaoude, Harter Secrest & Emery LLP, Buffalo, New York, on the brief), for Defendants-Appellees. ________ JOHN M. WALKER, JR., Circuit Judge: Former grocery store employees who are participants in an employer-sponsored defined contribution retirement benefit plan brought",50,"a putative class action under the Employee Retirement Income Security Act of 1974 (“ERISA”), as amended, 29 U.S.C. § 1001 et seq., on behalf of the Northeast Grocery 401(k) Plan (","a putative class action under the Employee Retirement Income Security Act of 1974 (“ERISA”), as amended, 29 U.S.C. § 1001 et seq., on behalf of the Northeast Grocery 401(k) Plan (",1,"in_document_repetition span, profile rank 287",0,0,0,FLR,287,-0.03643,4731,4911
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0110,D,Continue the passage verbatim (FLR).,"or recklessly made untrue statements of material facts and omitted 57 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 207 of 211 to state material facts necessary in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with","or recklessly made untrue statements of material facts and omitted 57 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 207 of 211 to state material facts necessary in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with",50,"the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and","the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and",1,"in_document_repetition span, profile rank 288",0,0,0,FLR,288,-0.036903,421777,421940
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0111,D,Continue the passage verbatim (FLR).,"would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities, and by reason of the foregoing, violated Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3). 166. From at least as early as May 2011 through at least August 2014, Spartan Securities","would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities, and by reason of the foregoing, violated Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3). 166. From at least as early as May 2011 through at least August 2014, Spartan Securities",50,"and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3), and","and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3), and",1,"in_document_repetition span, profile rank 294",0,0,0,FLR,294,-0.037626,414571,414760
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0112,D,Continue the passage verbatim (FLR).,"Filed: 01/16/2026 Page: 202 of 211 (Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 161. From at least as early as January 2009 through at least July 2014, Mirman and Rose, in the offer or sale of securities by the use of any means or instruments of","Filed: 01/16/2026 Page: 202 of 211 (Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 161. From at least as early as January 2009 through at least July 2014, Mirman and Rose, in the offer or sale of securities by the use of any means or instruments of",50,"transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently obtained money or property by means of untrue statements of material facts or omissions to state material facts necessary to make the statements made,","transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently obtained money or property by means of untrue statements of material facts or omissions to state material facts necessary to make the statements made,",1,"in_document_repetition span, profile rank 298",0,0,0,FLR,298,-0.03773,412192,412473
cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,,cl_2024_ca2_packer_v._raging_capital_management,,,,courtlistener,FLR0113,D,Continue the passage verbatim (FLR).,"Donoghue, and the District Court erred in holding that it did. First, a District Court must follow controlling precedent—even precedent the District Court believes may eventually be overturned—rather than preemptively declaring that our caselaw has been abrogated. Second, TransUnion did not cast doubt on, much less abrogate, Donoghue. To determine","Donoghue, and the District Court erred in holding that it did. First, a District Court must follow controlling precedent—even precedent the District Court believes may eventually be overturned—rather than preemptively declaring that our caselaw has been abrogated. Second, TransUnion did not cast doubt on, much less abrogate, Donoghue. To determine",50,"whether an intangible injury is sufficiently concrete to confer constitutional standing, TransUnion instructed courts to identify a “close historical or common-law analogue for the[] asserted injury.” 5 In Donoghue, we had identified such an analogue for","whether an intangible injury is sufficiently concrete to confer constitutional standing, TransUnion instructed courts to identify a “close historical or common-law analogue for the[] asserted injury.” 5 In Donoghue, we had identified such an analogue for",1,"in_document_repetition span, profile rank 308",0,0,0,FLR,308,-0.039219,7860,8114
cl_2024_ca2_sec_v._rashid,post_cutoff_control,,cl_2024_ca2_sec_v._rashid,,,,courtlistener,FLR0114,D,Continue the passage verbatim (FLR).,"This appeal arises from a Securities & Exchange Commission (“SEC”) enforcement action brought against Defendant-Appellant Mohammed Ali Rashid, a former employee of private equity firm 2 No. 20-4080-cv Apollo Management L.P. Rashid was accused of breaching his fiduciary duties to the Apollo-affiliated private equity funds he advised by submitting expense","This appeal arises from a Securities & Exchange Commission (“SEC”) enforcement action brought against Defendant-Appellant Mohammed Ali Rashid, a former employee of private equity firm 2 No. 20-4080-cv Apollo Management L.P. Rashid was accused of breaching his fiduciary duties to the Apollo-affiliated private equity funds he advised by submitting expense",50,"reports for phony business expenses that were ultimately paid by the funds. The district court, following a bench trial, determined that Rashid was not liable under § 206(1) of the Investment Advisers Act because he was not","reports for phony business expenses that were ultimately paid by the funds. The district court, following a bench trial, determined that Rashid was not liable under § 206(1) of the Investment Advisers Act because he was not",1,"in_document_repetition span, profile rank 309",0,0,0,FLR,309,-0.039586,3319,3543
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0115,D,Continue the passage verbatim (FLR).,"77e(a), 77e(c), 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. 5 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 155 of 211 § 240.10b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U","77e(a), 77e(c), 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. 5 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 155 of 211 § 240.10b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U",50,".S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. §",".S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. §",1,"in_document_repetition span, profile rank 310",0,0,0,FLR,310,-0.039616,313596,313710
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0116,D,Continue the passage verbatim (FLR).,"at least as early as May 2011 through at least May 2014, Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. 55 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page","at least as early as May 2011 through at least May 2014, Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. 55 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page",50,": 205 of 211 § 78j(b) and 17 C.F.R. § 240.10b-5(a), and are deemed to be in violation of these provisions to the same extent as Daniels,",": 205 of 211 § 78j(b) and 17 C.F.R. § 240.10b-5(a), and are deemed to be in violation of these provisions to the same extent as Daniels,",1,"in_document_repetition span, profile rank 313",0,0,0,FLR,313,-0.03974,417784,417933
cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,post_cutoff_control,,cl_2024_ca2_trustees_of_the_nysnapp_v._white_oa,,,,courtlistener,FLR0117,D,Continue the passage verbatim (FLR).,"action for equitable subrogation,” as § 502(a)(3)’s provision for “equitable relief” encompasses an “action to enforce an equitable lien established by agreement.”). C. The Agreement May be Enforced as an ERISA § 502(a)(3) Claim. ERISA § 502(a)(3) authorizes a civil action by a plan “participant, beneficiary, or fiduciary (A) to","action for equitable subrogation,” as § 502(a)(3)’s provision for “equitable relief” encompasses an “action to enforce an equitable lien established by agreement.”). C. The Agreement May be Enforced as an ERISA § 502(a)(3) Claim. ERISA § 502(a)(3) authorizes a civil action by a plan “participant, beneficiary, or fiduciary (A) to",50,"enjoin any act or practice which violates any provision of this subchapter or the terms of the plan, or (B) to obtain other appropriate equitable relief (i) to redress such violations or (ii) to enforce any","enjoin any act or practice which violates any provision of this subchapter or the terms of the plan, or (B) to obtain other appropriate equitable relief (i) to redress such violations or (ii) to enforce any",1,"in_document_repetition span, profile rank 315",0,0,0,FLR,315,-0.039867,70026,70237
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0118,D,Continue the passage verbatim (FLR).,"sale of securities. USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 91 of 211 22-13129 TJOFLAT, J., Dissenting 11 It shall be unlawful for any person in the offer or sale of any securities . . . directly or indirectly— (1) to employ any device, scheme, or artifice to","sale of securities. USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 91 of 211 22-13129 TJOFLAT, J., Dissenting 11 It shall be unlawful for any person in the offer or sale of any securities . . . directly or indirectly— (1) to employ any device, scheme, or artifice to",50,"defraud, or (2) to obtain money or property by means of any untrue statement of a material fact or any omis- sion to state a material fact necessary in order to make the statements made,","defraud, or (2) to obtain money or property by means of any untrue statement of a material fact or any omis- sion to state a material fact necessary in order to make the statements made,",1,"in_document_repetition span, profile rank 317",0,0,0,FLR,317,-0.039978,183966,184233
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0119,D,Continue the passage verbatim (FLR).,"the Securities Act, 15 U.S.C. § 77q(a)(3). 54 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 204 of 211 168. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and","the Securities Act, 15 U.S.C. § 77q(a)(3). 54 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 204 of 211 168. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and",50,"Rose’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3), and are deemed to be in violation of this provision to the same extent as Mir","Rose’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3), and are deemed to be in violation of this provision to the same extent as Mir",1,"in_document_repetition span, profile rank 326",0,0,0,FLR,326,-0.041641,415998,416170
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0120,D,Continue the passage verbatim (FLR).,"violated Sections 5(a), 5(c), 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c), 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. 5 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 155 of 211 § 240.10","violated Sections 5(a), 5(c), 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c), 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. 5 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 155 of 211 § 240.10",50,"b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the","b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the",1,"in_document_repetition span, profile rank 336",0,0,0,FLR,336,-0.042712,313514,313656
cl_2026_ca9_united_states_v_ridley_thomas,post_cutoff_control,,cl_2026_ca9_united_states_v_ridley_thomas,,,,courtlistener,FLR0121,D,Continue the passage verbatim (FLR).,"Center for Law and Equality, Seattle University School of Law, Seattle, Washington; for Amici USA V. RIDLEY-THOMAS 5 Curiae Black Law Professors and Historians and Justice Centers. PER CURIAM PER CURIAM: Mark Ridley-Thomas (Ridley-Thomas), a former Supervisor on the Los Angeles County Board of Supervisors (Board of Supervisors), appeals his","Center for Law and Equality, Seattle University School of Law, Seattle, Washington; for Amici USA V. RIDLEY-THOMAS 5 Curiae Black Law Professors and Historians and Justice Centers. PER CURIAM PER CURIAM: Mark Ridley-Thomas (Ridley-Thomas), a former Supervisor on the Los Angeles County Board of Supervisors (Board of Supervisors), appeals his",50,"convictions for one count of conspiracy in violation of 18 U.S.C. § 371, one count of bribery concerning programs receiving federal funds in violation of 18 U.S.C. § 666(a)(1)(B),","convictions for one count of conspiracy in violation of 18 U.S.C. § 371, one count of bribery concerning programs receiving federal funds in violation of 18 U.S.C. § 666(a)(1)(B),",1,"in_document_repetition span, profile rank 341",0,0,0,FLR,341,-0.043468,6101,6281
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0122,D,Continue the passage verbatim (FLR).,"least August 2014, Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3), and are deemed to be in violation of this provision to the same extent as Daniels, Fan, and Harrison. (","least August 2014, Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. § 77q(a)(3), and are deemed to be in violation of this provision to the same extent as Daniels, Fan, and Harrison. (",50,"Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 167. From at least as early as January 2009 through at least July 2014, Mirman and Rose,","Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 167. From at least as early as January 2009 through at least July 2014, Mirman and Rose,",1,"in_document_repetition span, profile rank 342",0,0,0,FLR,342,-0.043469,414874,415110
