dataset,case_id,model_family,model,features_named,entropy,max_entropy,evenness
redflags,32,google,google/gemini-3.1-pro-preview,6,1.6088829638639006,1.791759469228055,0.8979346790097092
redflags,32,google,google/gemini-3.5-flash,6,1.6831089572088493,1.791759469228055,0.9393609946618473
redflags,32,openai,openai/gpt-5.4,6,1.6981744980810551,1.791759469228055,0.9477692331173675
redflags,32,openai,openai/gpt-5.4-mini,5,1.5148560404565352,1.6094379124341003,0.941232978764294
redflags,32,openai,openai/gpt-5.5,8,1.948286521302414,2.0794415416798357,0.9369277675046009
redflags,32,qwen,qwen/qwen3.5-397b-a17b,7,1.7092713643970767,1.9459101490553132,0.8783917208237398
redflags,32,qwen,qwen/qwen3.5-9b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
redflags,32,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,33,anthropic,anthropic/claude-haiku-4.5,10,2.157365664887026,2.302585092994046,0.9369320037079752
redflags,33,anthropic,anthropic/claude-opus-4.8,9,2.0224981570947747,2.1972245773362196,0.9204785791840757
redflags,33,anthropic,anthropic/claude-sonnet-4.6,9,2.0640453210777907,2.1972245773362196,0.9393875083902952
redflags,33,google,google/gemini-3.1-flash-lite,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
redflags,33,google,google/gemini-3.1-pro-preview,4,1.35778649882815,1.3862943611198906,0.9794359242226802
redflags,33,google,google/gemini-3.5-flash,4,1.2580481453641945,1.3862943611198906,0.9074899102582407
redflags,33,openai,openai/gpt-5.4,7,1.8606126659043802,1.9459101490553132,0.9561657648004238
redflags,33,openai,openai/gpt-5.4-mini,8,2.003633339649947,2.0794415416798357,0.9635439609575903
redflags,33,openai,openai/gpt-5.5,7,1.7839940358541946,1.9459101490553132,0.9167915778229923
redflags,33,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,33,qwen,qwen/qwen3.5-9b,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
redflags,33,qwen,qwen/qwen3.6-35b-a3b,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
redflags,34,anthropic,anthropic/claude-haiku-4.5,8,1.6600389292549234,2.0794415416798357,0.798309976972901
redflags,34,anthropic,anthropic/claude-opus-4.8,8,1.9475121941960007,2.0794415416798357,0.9365553948791181
redflags,34,anthropic,anthropic/claude-sonnet-4.6,9,2.0328686745652145,2.1972245773362196,0.9251984050850823
redflags,34,google,google/gemini-3.1-flash-lite,4,1.287021578935299,1.3862943611198906,0.9283898247235197
redflags,34,google,google/gemini-3.1-pro-preview,5,1.5614694247764,1.6094379124341003,0.9701955028602792
redflags,34,google,google/gemini-3.5-flash,6,1.7524236752648439,1.791759469228055,0.9780462753853015
redflags,34,openai,openai/gpt-5.4,6,1.7082813596496835,1.791759469228055,0.9534099799599014
redflags,34,openai,openai/gpt-5.4-mini,4,1.2580481453641945,1.3862943611198906,0.9074899102582407
redflags,34,openai,openai/gpt-5.5,8,1.9560692982525638,2.0794415416798357,0.9406704920747095
redflags,34,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,34,qwen,qwen/qwen3.6-35b-a3b,5,1.596804335473315,1.6094379124341003,0.9921503172858167
redflags,35,anthropic,anthropic/claude-haiku-4.5,7,1.8187784719015336,1.9459101490553132,0.9346672418479863
redflags,35,anthropic,anthropic/claude-opus-4.8,8,1.9560457181322166,2.0794415416798357,0.9406591524338135
redflags,35,anthropic,anthropic/claude-sonnet-4.6,7,1.6573220566809366,1.9459101490553132,0.8516950577011594
redflags,35,google,google/gemini-3.1-flash-lite,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
redflags,35,google,google/gemini-3.1-pro-preview,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
redflags,35,google,google/gemini-3.5-flash,5,1.5134058386196787,1.6094379124341003,0.9403319177008925
redflags,35,openai,openai/gpt-5.4,6,1.7178249734267723,1.791759469228055,0.9587363722245956
redflags,35,openai,openai/gpt-5.4-mini,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
redflags,35,openai,openai/gpt-5.5,8,1.9331801595640992,2.0794415416798357,0.9296631431160204
redflags,35,qwen,qwen/qwen3.5-397b-a17b,4,1.0888999753452238,1.3862943611198906,0.7854752972273344
redflags,35,qwen,qwen/qwen3.5-9b,4,1.2056282324887189,1.3862943611198906,0.8696769360836005
redflags,35,qwen,qwen/qwen3.6-35b-a3b,5,1.596804335473315,1.6094379124341003,0.9921503172858167
redflags,36,anthropic,anthropic/claude-haiku-4.5,7,1.8182635594410725,1.9459101490553132,0.9344026291880899
redflags,36,anthropic,anthropic/claude-opus-4.8,9,2.060237861287007,2.1972245773362196,0.9376546587626072
redflags,36,anthropic,anthropic/claude-sonnet-4.6,10,2.2153812076874195,2.302585092994046,0.9621278338108081
redflags,36,google,google/gemini-3.1-flash-lite,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
redflags,36,google,google/gemini-3.1-pro-preview,4,1.287021578935299,1.3862943611198906,0.9283898247235197
redflags,36,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,36,openai,openai/gpt-5.4,9,1.9826303618582604,2.1972245773362196,0.9023339636323747
redflags,36,openai,openai/gpt-5.4-mini,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,36,openai,openai/gpt-5.5,7,1.8129098607941494,1.9459101490553132,0.9316513723278889
redflags,36,qwen,qwen/qwen3.5-397b-a17b,6,1.656946550020622,1.791759469228055,0.9247594771939369
redflags,36,qwen,qwen/qwen3.5-9b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,36,qwen,qwen/qwen3.6-35b-a3b,5,1.4886936332683078,1.6094379124341003,0.9249773612060749
redflags,37,anthropic,anthropic/claude-haiku-4.5,8,1.928644383580337,2.0794415416798357,0.9274818959432347
redflags,37,anthropic,anthropic/claude-opus-4.8,9,2.05604283663683,2.1972245773362196,0.9357454207659786
redflags,37,anthropic,anthropic/claude-sonnet-4.6,10,2.135946109927349,2.302585092994046,0.9276296091841642
redflags,37,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,37,google,google/gemini-3.1-pro-preview,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
redflags,37,google,google/gemini-3.5-flash,6,1.7524236752648439,1.791759469228055,0.9780462753853015
redflags,37,openai,openai/gpt-5.4,6,1.6716780003877827,1.791759469228055,0.9329812561883616
redflags,37,openai,openai/gpt-5.4-mini,7,1.912428978390963,1.9459101490553132,0.9827940818949916
redflags,37,openai,openai/gpt-5.5,8,1.9390457455823686,2.0794415416798357,0.9324838937361754
redflags,37,qwen,qwen/qwen3.5-397b-a17b,6,1.6646688516924533,1.791759469228055,0.9290693758184204
redflags,37,qwen,qwen/qwen3.5-9b,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
redflags,37,qwen,qwen/qwen3.6-35b-a3b,5,1.4886936332683078,1.6094379124341003,0.9249773612060749
redflags,38,anthropic,anthropic/claude-haiku-4.5,7,1.6799162246844912,1.9459101490553132,0.8633061631854098
redflags,38,anthropic,anthropic/claude-opus-4.8,8,1.9696925738848567,2.0794415416798357,0.9472219028065004
redflags,38,anthropic,anthropic/claude-sonnet-4.6,10,2.139884878211361,2.302585092994046,0.9293401945154061
redflags,38,google,google/gemini-3.1-flash-lite,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
redflags,38,google,google/gemini-3.1-pro-preview,4,1.3195454632493369,1.3862943611198906,0.9518508480286741
redflags,38,google,google/gemini-3.5-flash,5,1.5571130980576458,1.6094379124341003,0.9674887648835618
redflags,38,openai,openai/gpt-5.4,5,1.5318002567735371,1.6094379124341003,0.9517610123007824
redflags,38,openai,openai/gpt-5.4-mini,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
redflags,38,openai,openai/gpt-5.5,8,1.8708566918665552,2.0794415416798357,0.8996918905232704
redflags,38,qwen,qwen/qwen3.5-9b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
redflags,38,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,39,anthropic,anthropic/claude-haiku-4.5,6,1.4865272288181262,1.791759469228055,0.8296466430611737
redflags,39,anthropic,anthropic/claude-opus-4.8,9,2.1100445187901626,2.1972245773362196,0.9603226454658774
redflags,39,anthropic,anthropic/claude-sonnet-4.6,11,2.204731237319597,2.3978952727983707,0.9194443403471291
redflags,39,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,39,google,google/gemini-3.1-pro-preview,4,1.3762266043445461,1.3862943611198906,0.9927376486136672
redflags,39,google,google/gemini-3.5-flash,7,1.860534377469851,1.9459101490553132,0.9561255325036925
redflags,39,openai,openai/gpt-5.4,6,1.7091237476953882,1.791759469228055,0.953880125679889
redflags,39,openai,openai/gpt-5.4-mini,5,1.5318568155346002,1.6094379124341003,0.9517961542348862
redflags,39,openai,openai/gpt-5.5,6,1.6757381513957152,1.791759469228055,0.9352472696112915
redflags,39,qwen,qwen/qwen3.5-397b-a17b,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
redflags,39,qwen,qwen/qwen3.5-9b,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
redflags,39,qwen,qwen/qwen3.6-35b-a3b,5,1.5571130980576458,1.6094379124341003,0.9674887648835618
redflags,40,anthropic,anthropic/claude-haiku-4.5,6,1.659059494539952,1.791759469228055,0.9259387339834881
redflags,40,anthropic,anthropic/claude-opus-4.8,7,1.8809853546014883,1.9459101490553132,0.9666352557514826
redflags,40,anthropic,anthropic/claude-sonnet-4.6,10,2.1827508795081507,2.302585092994046,0.9479566623398595
redflags,40,google,google/gemini-3.1-flash-lite,5,1.4150225884935588,1.6094379124341003,0.8792029674220179
redflags,40,google,google/gemini-3.1-pro-preview,5,1.596804335473315,1.6094379124341003,0.9921503172858167
redflags,40,google,google/gemini-3.5-flash,5,1.5741030017371853,1.6094379124341003,0.9780451855744626
redflags,40,openai,openai/gpt-5.4,7,1.8301071211782491,1.9459101490553132,0.9404890159325787
redflags,40,openai,openai/gpt-5.4-mini,6,1.735433771585304,1.791759469228055,0.9685640295976682
redflags,40,openai,openai/gpt-5.5,8,2.011560585293202,2.0794415416798357,0.9673561602834012
redflags,40,qwen,qwen/qwen3.5-397b-a17b,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
redflags,40,qwen,qwen/qwen3.5-9b,5,1.596804335473315,1.6094379124341003,0.9921503172858167
redflags,40,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,41,anthropic,anthropic/claude-haiku-4.5,8,1.36974688079832,2.0794415416798357,0.6587090107336209
redflags,41,anthropic,anthropic/claude-opus-4.8,8,1.976041285822858,2.0794415416798357,0.9502749878828294
redflags,41,anthropic,anthropic/claude-sonnet-4.6,9,1.9183200333470927,2.1972245773362196,0.8730650717883132
redflags,41,google,google/gemini-3.1-flash-lite,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
redflags,41,google,google/gemini-3.1-pro-preview,4,1.3040114826148388,1.3862943611198906,0.9406454496153464
redflags,41,google,google/gemini-3.5-flash,6,1.7228001946245186,1.791759469228055,0.9615130960445009
redflags,41,openai,openai/gpt-5.4,8,1.8848796664312812,2.0794415416798357,0.906435515810951
redflags,41,openai,openai/gpt-5.4-mini,6,1.6695801269814072,1.791759469228055,0.9318104107471041
redflags,41,openai,openai/gpt-5.5,9,1.9614734884564968,2.1972245773362196,0.8927050555908432
redflags,41,qwen,qwen/qwen3.5-397b-a17b,4,1.2353468116280648,1.3862943611198906,0.8911143594569008
redflags,41,qwen,qwen/qwen3.5-9b,4,1.2899219826090118,1.3862943611198906,0.9304820237218405
redflags,41,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,42,anthropic,anthropic/claude-haiku-4.5,6,1.4676766268786303,1.791759469228055,0.8191259218018535
redflags,42,anthropic,anthropic/claude-opus-4.8,8,1.8381142690178145,2.0794415416798357,0.8839461134997477
redflags,42,anthropic,anthropic/claude-sonnet-4.6,9,1.9528920675224306,2.1972245773362196,0.8887994826136513
redflags,42,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,42,google,google/gemini-3.1-pro-preview,4,1.2968441295132072,1.3862943611198906,0.9354752972273344
redflags,42,google,google/gemini-3.5-flash,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
redflags,42,openai,openai/gpt-5.4,6,1.7679522964196868,1.791759469228055,0.9867129638675078
redflags,42,openai,openai/gpt-5.4-mini,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
redflags,42,openai,openai/gpt-5.5,9,2.0131491186439536,2.1972245773362196,0.9162236484194858
redflags,42,qwen,qwen/qwen3.5-397b-a17b,8,1.7118482652703582,2.0794415416798357,0.8232250010199735
redflags,42,qwen,qwen/qwen3.5-9b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,42,qwen,qwen/qwen3.6-35b-a3b,5,1.5260394155804642,1.6094379124341003,0.948181600415076
redflags,43,anthropic,anthropic/claude-haiku-4.5,8,1.9463863851295267,2.0794415416798357,0.9360139951600548
redflags,43,anthropic,anthropic/claude-opus-4.8,8,2.0022819585669027,2.0794415416798357,0.9628940840286372
redflags,43,anthropic,anthropic/claude-sonnet-4.6,11,2.2488491815740184,2.3978952727983707,0.9378429521442719
redflags,43,google,google/gemini-3.1-flash-lite,7,1.7751250090009736,1.9459101490553132,0.9122337996246891
redflags,43,google,google/gemini-3.1-pro-preview,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,43,google,google/gemini-3.5-flash,4,1.3451529218673648,1.3862943611198906,0.9703227248076732
redflags,43,openai,openai/gpt-5.4,7,1.835471595688516,1.9459101490553132,0.9432458104910896
redflags,43,openai,openai/gpt-5.4-mini,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,43,openai,openai/gpt-5.5,8,2.0307681442977232,2.0794415416798357,0.9765930436578695
redflags,43,qwen,qwen/qwen3.5-397b-a17b,6,1.6399566463410822,1.791759469228055,0.9152772314063036
redflags,43,qwen,qwen/qwen3.5-9b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
redflags,43,qwen,qwen/qwen3.6-35b-a3b,6,1.735433771585304,1.791759469228055,0.9685640295976682
redflags,44,anthropic,anthropic/claude-haiku-4.5,7,1.8715262269043353,1.9459101490553132,0.9617742257076519
redflags,44,anthropic,anthropic/claude-opus-4.8,8,1.9403996887227095,2.0794415416798357,0.9331350027542472
redflags,44,anthropic,anthropic/claude-sonnet-4.6,10,2.207568157020567,2.302585092994046,0.9587346690193636
redflags,44,google,google/gemini-3.1-flash-lite,5,1.4150225884935588,1.6094379124341003,0.8792029674220179
redflags,44,google,google/gemini-3.1-pro-preview,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
redflags,44,google,google/gemini-3.5-flash,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
redflags,44,openai,openai/gpt-5.4,7,1.8494364686388658,1.9459101490553132,0.9504223355516785
redflags,44,openai,openai/gpt-5.4-mini,6,1.6385064445042257,1.791759469228055,0.9144678583505098
redflags,44,openai,openai/gpt-5.5,8,1.8897715234087549,2.0794415416798357,0.9087880017449975
redflags,44,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
redflags,44,qwen,qwen/qwen3.5-9b,5,1.5148560404565352,1.6094379124341003,0.941232978764294
redflags,44,qwen,qwen/qwen3.6-35b-a3b,6,1.735433771585304,1.791759469228055,0.9685640295976682
redflags,45,anthropic,anthropic/claude-haiku-4.5,5,1.4886936332683078,1.6094379124341003,0.9249773612060749
redflags,45,anthropic,anthropic/claude-opus-4.8,7,1.8693258727913125,1.9459101490553132,0.960643467376343
redflags,45,anthropic,anthropic/claude-sonnet-4.6,8,1.8404342007002312,2.0794415416798357,0.885061764810889
redflags,45,google,google/gemini-3.1-flash-lite,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
redflags,45,google,google/gemini-3.1-pro-preview,5,1.5148560404565352,1.6094379124341003,0.941232978764294
redflags,45,google,google/gemini-3.5-flash,5,1.4923888322300014,1.6094379124341003,0.9272733174111235
redflags,45,openai,openai/gpt-5.4,8,1.9607170368082505,2.0794415416798357,0.9429055818632555
redflags,45,openai,openai/gpt-5.4-mini,6,1.716305645256949,1.791759469228055,0.9578884190277985
redflags,45,openai,openai/gpt-5.5,8,1.9162998741290382,2.0794415416798357,0.9215454417540362
redflags,45,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,45,qwen,qwen/qwen3.5-9b,6,1.735433771585304,1.791759469228055,0.9685640295976682
redflags,45,qwen,qwen/qwen3.6-35b-a3b,5,1.5841707585125298,1.6094379124341003,0.9843006345716333
redflags,46,anthropic,anthropic/claude-haiku-4.5,11,2.2348710110386305,2.3978952727983707,0.9320136022581632
redflags,46,anthropic,anthropic/claude-opus-4.8,7,1.8385766733275701,1.9459101490553132,0.944841504742729
redflags,46,anthropic,anthropic/claude-sonnet-4.6,14,2.5452683415891717,2.6390573296152584,0.9644611782496745
redflags,46,google,google/gemini-3.1-flash-lite,5,1.392321254757429,1.6094379124341003,0.8650978357106639
redflags,46,google,google/gemini-3.1-pro-preview,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
redflags,46,google,google/gemini-3.5-flash,5,1.5134058386196787,1.6094379124341003,0.9403319177008925
redflags,46,openai,openai/gpt-5.4,6,1.6569567775158598,1.791759469228055,0.9247651852677121
redflags,46,openai,openai/gpt-5.4-mini,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
redflags,46,openai,openai/gpt-5.5,9,2.0595644097319714,2.1972245773362196,0.9373481577512942
redflags,46,qwen,qwen/qwen3.5-397b-a17b,6,1.5741030017371853,1.791759469228055,0.8785236125557395
redflags,46,qwen,qwen/qwen3.5-9b,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
redflags,46,qwen,qwen/qwen3.6-35b-a3b,6,1.6831089572088493,1.791759469228055,0.9393609946618473
redflags,47,anthropic,anthropic/claude-haiku-4.5,7,1.4594600135205598,1.9459101490553132,0.7500140817031496
redflags,47,anthropic,anthropic/claude-opus-4.8,7,1.8826798865644667,1.9459101490553132,0.9675060729183498
redflags,47,anthropic,anthropic/claude-sonnet-4.6,10,2.1871409712813428,2.302585092994046,0.9498632549720056
redflags,47,google,google/gemini-3.1-flash-lite,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
redflags,47,google,google/gemini-3.1-pro-preview,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
redflags,47,google,google/gemini-3.5-flash,5,1.4696874984938715,1.6094379124341003,0.9131681856997693
redflags,47,openai,openai/gpt-5.4,6,1.6722151523477766,1.791759469228055,0.9332810464053071
redflags,47,openai,openai/gpt-5.4-mini,5,1.5423221770215676,1.6094379124341003,0.9582986489295338
redflags,47,openai,openai/gpt-5.5,8,1.895211179349097,2.0794415416798357,0.9114039232947555
redflags,47,qwen,qwen/qwen3.5-397b-a17b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
redflags,47,qwen,qwen/qwen3.5-9b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,47,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,48,anthropic,anthropic/claude-haiku-4.5,6,1.6932738303686734,1.791759469228055,0.9450341183898907
redflags,48,anthropic,anthropic/claude-opus-4.8,9,2.0380606008920537,2.1972245773362196,0.9275613525873051
redflags,48,anthropic,anthropic/claude-sonnet-4.6,10,2.1967318965372646,2.302585092994046,0.9540285408869991
redflags,48,google,google/gemini-3.1-flash-lite,4,1.2968441295132072,1.3862943611198906,0.9354752972273344
redflags,48,google,google/gemini-3.1-pro-preview,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
redflags,48,google,google/gemini-3.5-flash,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
redflags,48,openai,openai/gpt-5.4,6,1.694007039293291,1.791759469228055,0.945443330082202
redflags,48,openai,openai/gpt-5.4-mini,5,1.4708084763221114,1.6094379124341003,0.9138646883853215
redflags,48,openai,openai/gpt-5.5,8,1.9421279795401543,2.0794415416798357,0.9339661349514277
redflags,48,qwen,qwen/qwen3.5-397b-a17b,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
redflags,48,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,49,anthropic,anthropic/claude-haiku-4.5,7,1.8720910496187821,1.9459101490553132,0.9620644871643389
redflags,49,anthropic,anthropic/claude-opus-4.8,8,1.9657180798312508,2.0794415416798357,0.9453105751861071
redflags,49,anthropic,anthropic/claude-sonnet-4.6,11,2.254307137466611,2.3978952727983707,0.9401190965424479
redflags,49,google,google/gemini-3.1-flash-lite,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
redflags,49,google,google/gemini-3.1-pro-preview,4,1.287021578935299,1.3862943611198906,0.9283898247235197
redflags,49,google,google/gemini-3.5-flash,6,1.6796478837567517,1.791759469228055,0.9374293327889572
redflags,49,openai,openai/gpt-5.4,8,1.9344339696473516,2.0794415416798357,0.930266098312462
redflags,49,openai,openai/gpt-5.4-mini,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,49,openai,openai/gpt-5.5,8,1.9827224335991693,2.0794415416798357,0.953487940804273
redflags,49,qwen,qwen/qwen3.5-397b-a17b,5,1.458174899361326,1.6094379124341003,0.906015005671138
redflags,49,qwen,qwen/qwen3.5-9b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
redflags,49,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,50,anthropic,anthropic/claude-haiku-4.5,6,1.6217137105614328,1.791759469228055,0.9050956550881893
redflags,50,anthropic,anthropic/claude-opus-4.8,8,1.95508248277423,2.0794415416798357,0.9401959341424213
redflags,50,anthropic,anthropic/claude-sonnet-4.6,9,2.1524635381213515,2.1972245773362196,0.9796283731410225
redflags,50,google,google/gemini-3.1-flash-lite,5,1.4886936332683078,1.6094379124341003,0.9249773612060749
redflags,50,google,google/gemini-3.1-pro-preview,5,1.5134058386196787,1.6094379124341003,0.9403319177008925
redflags,50,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,50,openai,openai/gpt-5.4,7,1.8379451776893982,1.9459101490553132,0.9445169801810587
redflags,50,openai,openai/gpt-5.4-mini,5,1.5148560404565352,1.6094379124341003,0.941232978764294
redflags,50,openai,openai/gpt-5.5,7,1.7338114128590183,1.9459101490553132,0.891002811050005
redflags,50,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
redflags,50,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
standard,1,anthropic,anthropic/claude-haiku-4.5,8,1.515939810631546,2.0794415416798357,0.7290129490280953
standard,1,anthropic,anthropic/claude-opus-4.8,9,2.0307870622708544,2.1972245773362196,0.9242510225026047
standard,1,anthropic,anthropic/claude-sonnet-4.6,9,1.9154370355739578,2.1972245773362196,0.8717529629566206
standard,1,google,google/gemini-3.1-flash-lite,6,1.6137942391528548,1.791759469228055,0.9006757139383932
standard,1,google,google/gemini-3.1-pro-preview,4,1.2876716260045196,1.3862943611198906,0.9288587345650742
standard,1,google,google/gemini-3.5-flash,5,1.5741030017371853,1.6094379124341003,0.9780451855744626
standard,1,openai,openai/gpt-5.4,7,1.5001849242177752,1.9459101490553132,0.7709425458036048
standard,1,openai,openai/gpt-5.4-mini,6,1.7524236752648439,1.791759469228055,0.9780462753853015
standard,1,openai,openai/gpt-5.5,9,2.1043631102732556,2.1972245773362196,0.9577369250185871
standard,1,qwen,qwen/qwen3.5-397b-a17b,5,1.5571130980576458,1.6094379124341003,0.9674887648835618
standard,1,qwen,qwen/qwen3.5-9b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
standard,1,qwen,qwen/qwen3.6-35b-a3b,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
standard,2,anthropic,anthropic/claude-haiku-4.5,8,1.9505812979415762,2.0794415416798357,0.9380313217970233
standard,2,anthropic,anthropic/claude-opus-4.8,8,1.9099845797640123,2.0794415416798357,0.9185084271333105
standard,2,anthropic,anthropic/claude-sonnet-4.6,11,2.177824981128317,2.3978952727983707,0.9082235599834061
standard,2,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
standard,2,google,google/gemini-3.1-pro-preview,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
standard,2,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
standard,2,openai,openai/gpt-5.4,8,1.8914365341703996,2.0794415416798357,0.909588702667948
standard,2,openai,openai/gpt-5.4-mini,7,1.8421173838050464,1.9459101490553132,0.9466610699879152
standard,2,openai,openai/gpt-5.5,10,2.203930430943805,2.302585092994046,0.9571548246575502
standard,2,qwen,qwen/qwen3.5-397b-a17b,6,1.6695801269814072,1.791759469228055,0.9318104107471041
standard,2,qwen,qwen/qwen3.5-9b,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
standard,2,qwen,qwen/qwen3.6-35b-a3b,6,1.735433771585304,1.791759469228055,0.9685640295976682
standard,3,anthropic,anthropic/claude-haiku-4.5,9,2.109297801075883,2.1972245773362196,0.9599827995885002
standard,3,anthropic,anthropic/claude-opus-4.8,8,1.9924651602443575,2.0794415416798357,0.9581732019428562
standard,3,anthropic,anthropic/claude-sonnet-4.6,11,2.1340577950691273,2.3978952727983707,0.8899712257152324
standard,3,google,google/gemini-3.1-flash-lite,5,1.5545472778722047,1.6094379124341003,0.965894531166549
standard,3,google,google/gemini-3.1-pro-preview,5,1.392321254757429,1.6094379124341003,0.8650978357106639
standard,3,google,google/gemini-3.5-flash,5,1.5148560404565352,1.6094379124341003,0.941232978764294
standard,3,openai,openai/gpt-5.4,9,2.050584450062967,2.1972245773362196,0.9332612019791668
standard,3,openai,openai/gpt-5.4-mini,5,1.501327210229093,1.6094379124341003,0.9328270439202582
standard,3,openai,openai/gpt-5.5,10,2.17538103332825,2.302585092994046,0.9447559788114529
standard,3,qwen,qwen/qwen3.5-397b-a17b,7,1.7921149126805132,1.9459101490553132,0.9209648829626262
standard,3,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
standard,4,anthropic,anthropic/claude-haiku-4.5,8,1.925983766152432,2.0794415416798357,0.9262024094202542
standard,4,anthropic,anthropic/claude-opus-4.8,8,1.9635324210982177,2.0794415416798357,0.9442594955143663
standard,4,anthropic,anthropic/claude-sonnet-4.6,8,1.852316294235872,2.0794415416798357,0.8907758439506382
standard,4,google,google/gemini-3.1-flash-lite,4,1.3054616844516953,1.3862943611198906,0.9416915491145068
standard,4,google,google/gemini-3.1-pro-preview,5,1.5841707585125298,1.6094379124341003,0.9843006345716333
standard,4,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
standard,4,openai,openai/gpt-5.4,8,1.9407349463481034,2.0794415416798357,0.9332962275921058
standard,4,openai,openai/gpt-5.4-mini,6,1.7339826936771334,1.791759469228055,0.9677541675971644
standard,4,openai,openai/gpt-5.5,9,2.0523151155980983,2.1972245773362196,0.9340488618082906
