dataset,case_id,model_family,model,features_found,total_features,coverage
redflags,39,qwen,qwen/qwen3.6-35b-a3b,4,14,0.2857142857142857
redflags,39,qwen,qwen/qwen3.5-9b,4,14,0.2857142857142857
redflags,39,gold,gold,6,14,0.42857142857142855
redflags,44,anthropic,anthropic/claude-opus-4.8,8,11,0.7272727272727273
redflags,44,openai,openai/gpt-5.4-mini,6,11,0.5454545454545454
redflags,44,google,google/gemini-3.1-flash-lite,5,11,0.45454545454545453
redflags,44,openai,openai/gpt-5.5,8,11,0.7272727272727273
redflags,44,openai,openai/gpt-5.4,7,11,0.6363636363636364
redflags,44,google,google/gemini-3.1-pro-preview,5,11,0.45454545454545453
redflags,44,anthropic,anthropic/claude-haiku-4.5,7,11,0.6363636363636364
redflags,44,google,google/gemini-3.5-flash,4,11,0.36363636363636365
redflags,44,qwen,qwen/qwen3.6-35b-a3b,5,11,0.45454545454545453
redflags,44,anthropic,anthropic/claude-sonnet-4.6,9,11,0.8181818181818182
redflags,44,qwen,qwen/qwen3.5-397b-a17b,6,11,0.5454545454545454
redflags,44,qwen,qwen/qwen3.5-9b,5,11,0.45454545454545453
redflags,44,gold,gold,6,11,0.5454545454545454
redflags,43,anthropic,anthropic/claude-opus-4.8,8,18,0.4444444444444444
redflags,43,anthropic,anthropic/claude-haiku-4.5,8,18,0.4444444444444444
redflags,43,openai,openai/gpt-5.4-mini,5,18,0.2777777777777778
redflags,43,openai,openai/gpt-5.4,7,18,0.3888888888888889
redflags,43,google,google/gemini-3.1-flash-lite,7,18,0.3888888888888889
redflags,43,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
redflags,43,google,google/gemini-3.5-flash,4,18,0.2222222222222222
redflags,43,openai,openai/gpt-5.5,8,18,0.4444444444444444
redflags,43,anthropic,anthropic/claude-sonnet-4.6,11,18,0.6111111111111112
redflags,43,qwen,qwen/qwen3.5-9b,6,18,0.3333333333333333
redflags,43,qwen,qwen/qwen3.6-35b-a3b,6,18,0.3333333333333333
redflags,43,qwen,qwen/qwen3.5-397b-a17b,6,18,0.3333333333333333
redflags,43,gold,gold,12,18,0.6666666666666666
redflags,45,anthropic,anthropic/claude-opus-4.8,7,11,0.6363636363636364
redflags,45,anthropic,anthropic/claude-haiku-4.5,5,11,0.45454545454545453
redflags,45,openai,openai/gpt-5.5,8,11,0.7272727272727273
redflags,45,openai,openai/gpt-5.4,8,11,0.7272727272727273
redflags,45,google,google/gemini-3.1-flash-lite,4,11,0.36363636363636365
redflags,45,openai,openai/gpt-5.4-mini,6,11,0.5454545454545454
redflags,45,google,google/gemini-3.1-pro-preview,4,11,0.36363636363636365
redflags,45,google,google/gemini-3.5-flash,5,11,0.45454545454545453
redflags,45,anthropic,anthropic/claude-sonnet-4.6,8,11,0.7272727272727273
redflags,45,qwen,qwen/qwen3.6-35b-a3b,3,11,0.2727272727272727
redflags,45,qwen,qwen/qwen3.5-9b,6,11,0.5454545454545454
redflags,45,qwen,qwen/qwen3.5-397b-a17b,5,11,0.45454545454545453
redflags,45,gold,gold,7,11,0.6363636363636364
redflags,41,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
redflags,41,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
redflags,41,anthropic,anthropic/claude-haiku-4.5,8,14,0.5714285714285714
redflags,41,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
redflags,41,openai,openai/gpt-5.4,8,14,0.5714285714285714
redflags,41,openai,openai/gpt-5.5,9,14,0.6428571428571429
redflags,41,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
redflags,41,google,google/gemini-3.5-flash,6,14,0.42857142857142855
redflags,41,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
redflags,41,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
redflags,41,qwen,qwen/qwen3.5-397b-a17b,4,14,0.2857142857142857
redflags,41,qwen,qwen/qwen3.5-9b,4,14,0.2857142857142857
redflags,41,gold,gold,6,14,0.42857142857142855
adversarial,4,anthropic,anthropic/claude-opus-4.8,10,16,0.625
adversarial,4,google,google/gemini-3.1-flash-lite,4,16,0.25
adversarial,4,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,4,openai,openai/gpt-5.4-mini,8,16,0.5
adversarial,4,google,google/gemini-3.5-flash,5,16,0.3125
adversarial,4,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
adversarial,4,openai,openai/gpt-5.5,9,16,0.5625
adversarial,4,qwen,qwen/qwen3.5-9b,5,16,0.3125
adversarial,4,openai,openai/gpt-5.4,7,16,0.4375
adversarial,4,anthropic,anthropic/claude-sonnet-4.6,12,16,0.75
adversarial,4,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,4,gold,gold,8,16,0.5
redflags,46,anthropic,anthropic/claude-opus-4.8,7,18,0.3888888888888889
redflags,46,openai,openai/gpt-5.4,6,18,0.3333333333333333
redflags,46,openai,openai/gpt-5.5,8,18,0.4444444444444444
redflags,46,openai,openai/gpt-5.4-mini,5,18,0.2777777777777778
redflags,46,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
redflags,46,anthropic,anthropic/claude-haiku-4.5,11,18,0.6111111111111112
redflags,46,google,google/gemini-3.1-pro-preview,5,18,0.2777777777777778
redflags,46,google,google/gemini-3.5-flash,3,18,0.16666666666666666
redflags,46,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
redflags,46,anthropic,anthropic/claude-sonnet-4.6,14,18,0.7777777777777778
redflags,46,qwen,qwen/qwen3.5-397b-a17b,6,18,0.3333333333333333
redflags,46,qwen,qwen/qwen3.5-9b,5,18,0.2777777777777778
redflags,46,gold,gold,7,18,0.3888888888888889
redflags,47,anthropic,anthropic/claude-opus-4.8,7,14,0.5
redflags,47,anthropic,anthropic/claude-haiku-4.5,7,14,0.5
redflags,47,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
redflags,47,openai,openai/gpt-5.4,6,14,0.42857142857142855
redflags,47,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
redflags,47,openai,openai/gpt-5.5,8,14,0.5714285714285714
redflags,47,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
redflags,47,google,google/gemini-3.5-flash,5,14,0.35714285714285715
redflags,47,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
redflags,47,anthropic,anthropic/claude-sonnet-4.6,10,14,0.7142857142857143
redflags,47,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
redflags,47,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
redflags,47,gold,gold,5,14,0.35714285714285715
redflags,50,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
redflags,50,anthropic,anthropic/claude-haiku-4.5,6,15,0.4
redflags,50,openai,openai/gpt-5.4,7,15,0.4666666666666667
redflags,50,openai,openai/gpt-5.4-mini,5,15,0.3333333333333333
redflags,50,google,google/gemini-3.1-pro-preview,5,15,0.3333333333333333
redflags,50,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
redflags,50,openai,openai/gpt-5.5,7,15,0.4666666666666667
redflags,50,google,google/gemini-3.5-flash,5,15,0.3333333333333333
redflags,50,anthropic,anthropic/claude-sonnet-4.6,9,15,0.6
redflags,50,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
redflags,50,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
redflags,50,gold,gold,8,15,0.5333333333333333
redflags,49,anthropic,anthropic/claude-opus-4.8,8,14,0.5714285714285714
redflags,49,openai,openai/gpt-5.4-mini,5,14,0.35714285714285715
redflags,49,anthropic,anthropic/claude-haiku-4.5,7,14,0.5
redflags,49,openai,openai/gpt-5.5,8,14,0.5714285714285714
redflags,49,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
redflags,49,openai,openai/gpt-5.4,8,14,0.5714285714285714
redflags,49,google,google/gemini-3.1-pro-preview,4,14,0.2857142857142857
redflags,49,google,google/gemini-3.5-flash,6,14,0.42857142857142855
redflags,49,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
redflags,49,anthropic,anthropic/claude-sonnet-4.6,11,14,0.7857142857142857
redflags,49,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
redflags,49,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
redflags,49,gold,gold,8,14,0.5714285714285714
adversarial,3,anthropic,anthropic/claude-opus-4.8,9,17,0.5294117647058824
adversarial,3,anthropic,anthropic/claude-haiku-4.5,7,17,0.4117647058823529
adversarial,3,openai,openai/gpt-5.5,8,17,0.47058823529411764
adversarial,3,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
adversarial,3,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
adversarial,3,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
adversarial,3,openai,openai/gpt-5.4,7,17,0.4117647058823529
adversarial,3,google,google/gemini-3.5-flash,7,17,0.4117647058823529
adversarial,3,qwen,qwen/qwen3.6-35b-a3b,3,17,0.17647058823529413
adversarial,3,anthropic,anthropic/claude-sonnet-4.6,12,17,0.7058823529411765
adversarial,3,qwen,qwen/qwen3.5-397b-a17b,7,17,0.4117647058823529
adversarial,3,qwen,qwen/qwen3.5-9b,5,17,0.29411764705882354
adversarial,3,gold,gold,5,17,0.29411764705882354
adversarial,6,anthropic,anthropic/claude-opus-4.8,10,17,0.5882352941176471
adversarial,6,anthropic,anthropic/claude-haiku-4.5,6,17,0.35294117647058826
adversarial,6,openai,openai/gpt-5.4,7,17,0.4117647058823529
adversarial,6,openai,openai/gpt-5.5,7,17,0.4117647058823529
adversarial,6,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
adversarial,6,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
adversarial,6,google,google/gemini-3.1-flash-lite,4,17,0.23529411764705882
adversarial,6,google,google/gemini-3.5-flash,4,17,0.23529411764705882
adversarial,6,qwen,qwen/qwen3.6-35b-a3b,5,17,0.29411764705882354
adversarial,6,anthropic,anthropic/claude-sonnet-4.6,11,17,0.6470588235294118
adversarial,6,qwen,qwen/qwen3.5-397b-a17b,4,17,0.23529411764705882
adversarial,1,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
adversarial,1,anthropic,anthropic/claude-haiku-4.5,10,15,0.6666666666666666
adversarial,1,openai,openai/gpt-5.4-mini,6,15,0.4
adversarial,1,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
adversarial,1,openai,openai/gpt-5.4,8,15,0.5333333333333333
adversarial,1,google,google/gemini-3.5-flash,5,15,0.3333333333333333
adversarial,1,google,google/gemini-3.1-flash-lite,3,15,0.2
adversarial,1,openai,openai/gpt-5.5,9,15,0.6
adversarial,1,qwen,qwen/qwen3.6-35b-a3b,4,15,0.26666666666666666
adversarial,1,anthropic,anthropic/claude-sonnet-4.6,9,15,0.6
adversarial,1,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
adversarial,1,gold,gold,8,15,0.5333333333333333
adversarial,10,anthropic,anthropic/claude-opus-4.8,7,15,0.4666666666666667
adversarial,10,openai,openai/gpt-5.5,9,15,0.6
adversarial,10,anthropic,anthropic/claude-haiku-4.5,9,15,0.6
adversarial,10,openai,openai/gpt-5.4-mini,5,15,0.3333333333333333
adversarial,10,google,google/gemini-3.1-flash-lite,3,15,0.2
adversarial,10,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
adversarial,10,openai,openai/gpt-5.4,7,15,0.4666666666666667
adversarial,10,google,google/gemini-3.5-flash,5,15,0.3333333333333333
adversarial,10,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
adversarial,10,anthropic,anthropic/claude-sonnet-4.6,10,15,0.6666666666666666
adversarial,10,qwen,qwen/qwen3.5-397b-a17b,6,15,0.4
adversarial,10,qwen,qwen/qwen3.5-9b,4,15,0.26666666666666666
adversarial,10,gold,gold,6,15,0.4
adversarial,11,anthropic,anthropic/claude-opus-4.8,7,18,0.3888888888888889
adversarial,11,anthropic,anthropic/claude-haiku-4.5,9,18,0.5
adversarial,11,openai,openai/gpt-5.4-mini,7,18,0.3888888888888889
adversarial,11,openai,openai/gpt-5.4,8,18,0.4444444444444444
adversarial,11,google,google/gemini-3.1-flash-lite,4,18,0.2222222222222222
adversarial,11,google,google/gemini-3.1-pro-preview,6,18,0.3333333333333333
adversarial,11,google,google/gemini-3.5-flash,5,18,0.2777777777777778
adversarial,11,openai,openai/gpt-5.5,10,18,0.5555555555555556
adversarial,11,anthropic,anthropic/claude-sonnet-4.6,11,18,0.6111111111111112
adversarial,11,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
adversarial,11,qwen,qwen/qwen3.5-397b-a17b,7,18,0.3888888888888889
adversarial,11,qwen,qwen/qwen3.5-9b,6,18,0.3333333333333333
adversarial,11,gold,gold,6,18,0.3333333333333333
adversarial,7,anthropic,anthropic/claude-opus-4.8,7,15,0.4666666666666667
adversarial,7,anthropic,anthropic/claude-haiku-4.5,5,15,0.3333333333333333
adversarial,7,openai,openai/gpt-5.5,8,15,0.5333333333333333
adversarial,7,openai,openai/gpt-5.4,7,15,0.4666666666666667
adversarial,7,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
adversarial,7,openai,openai/gpt-5.4-mini,7,15,0.4666666666666667
adversarial,7,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
adversarial,7,google,google/gemini-3.5-flash,5,15,0.3333333333333333
adversarial,7,anthropic,anthropic/claude-sonnet-4.6,10,15,0.6666666666666666
adversarial,7,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
adversarial,7,qwen,qwen/qwen3.5-9b,6,15,0.4
adversarial,7,qwen,qwen/qwen3.6-35b-a3b,4,15,0.26666666666666666
adversarial,7,gold,gold,8,15,0.5333333333333333
adversarial,9,anthropic,anthropic/claude-opus-4.8,7,14,0.5
adversarial,9,openai,openai/gpt-5.4-mini,7,14,0.5
adversarial,9,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
adversarial,9,openai,openai/gpt-5.4,6,14,0.42857142857142855
adversarial,9,google,google/gemini-3.1-flash-lite,4,14,0.2857142857142857
adversarial,9,google,google/gemini-3.5-flash,5,14,0.35714285714285715
adversarial,9,openai,openai/gpt-5.5,8,14,0.5714285714285714
adversarial,9,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
adversarial,9,qwen,qwen/qwen3.5-397b-a17b,5,14,0.35714285714285715
adversarial,9,anthropic,anthropic/claude-sonnet-4.6,9,14,0.6428571428571429
adversarial,9,qwen,qwen/qwen3.5-9b,5,14,0.35714285714285715
adversarial,9,gold,gold,5,14,0.35714285714285715
adversarial,15,anthropic,anthropic/claude-opus-4.8,8,11,0.7272727272727273
adversarial,15,google,google/gemini-3.1-pro-preview,5,11,0.45454545454545453
adversarial,15,google,google/gemini-3.1-flash-lite,5,11,0.45454545454545453
adversarial,15,openai,openai/gpt-5.5,7,11,0.6363636363636364
adversarial,15,openai,openai/gpt-5.4,7,11,0.6363636363636364
adversarial,15,google,google/gemini-3.5-flash,5,11,0.45454545454545453
adversarial,15,openai,openai/gpt-5.4-mini,6,11,0.5454545454545454
adversarial,15,qwen,qwen/qwen3.6-35b-a3b,5,11,0.45454545454545453
adversarial,15,anthropic,anthropic/claude-sonnet-4.6,8,11,0.7272727272727273
adversarial,15,qwen,qwen/qwen3.5-397b-a17b,5,11,0.45454545454545453
adversarial,15,qwen,qwen/qwen3.5-9b,4,11,0.36363636363636365
adversarial,15,gold,gold,5,11,0.45454545454545453
adversarial,5,anthropic,anthropic/claude-opus-4.8,7,23,0.30434782608695654
adversarial,5,openai,openai/gpt-5.5,8,23,0.34782608695652173
adversarial,5,openai,openai/gpt-5.4-mini,6,23,0.2608695652173913
adversarial,5,google,google/gemini-3.1-pro-preview,4,23,0.17391304347826086
adversarial,5,google,google/gemini-3.1-flash-lite,4,23,0.17391304347826086
adversarial,5,google,google/gemini-3.5-flash,3,23,0.13043478260869565
adversarial,5,openai,openai/gpt-5.4,8,23,0.34782608695652173
adversarial,5,qwen,qwen/qwen3.6-35b-a3b,6,23,0.2608695652173913
adversarial,5,qwen,qwen/qwen3.5-397b-a17b,7,23,0.30434782608695654
adversarial,5,anthropic,anthropic/claude-sonnet-4.6,11,23,0.4782608695652174
adversarial,5,gold,gold,6,23,0.2608695652173913
adversarial,14,anthropic,anthropic/claude-opus-4.8,6,17,0.35294117647058826
adversarial,14,anthropic,anthropic/claude-haiku-4.5,11,17,0.6470588235294118
adversarial,14,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
adversarial,14,google,google/gemini-3.1-pro-preview,4,17,0.23529411764705882
adversarial,14,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
adversarial,14,google,google/gemini-3.5-flash,5,17,0.29411764705882354
adversarial,14,openai,openai/gpt-5.5,9,17,0.5294117647058824
adversarial,14,qwen,qwen/qwen3.6-35b-a3b,5,17,0.29411764705882354
adversarial,14,qwen,qwen/qwen3.5-9b,5,17,0.29411764705882354
adversarial,14,openai,openai/gpt-5.4,6,17,0.35294117647058826
adversarial,14,qwen,qwen/qwen3.5-397b-a17b,6,17,0.35294117647058826
adversarial,14,anthropic,anthropic/claude-sonnet-4.6,9,17,0.5294117647058824
adversarial,14,gold,gold,5,17,0.29411764705882354
adversarial,2,anthropic,anthropic/claude-opus-4.8,8,20,0.4
adversarial,2,anthropic,anthropic/claude-haiku-4.5,6,20,0.3
adversarial,2,google,google/gemini-3.1-pro-preview,3,20,0.15
adversarial,2,openai,openai/gpt-5.5,8,20,0.4
adversarial,2,google,google/gemini-3.1-flash-lite,5,20,0.25
adversarial,2,openai,openai/gpt-5.4-mini,6,20,0.3
adversarial,2,google,google/gemini-3.5-flash,4,20,0.2
adversarial,2,openai,openai/gpt-5.4,7,20,0.35
adversarial,2,qwen,qwen/qwen3.5-397b-a17b,5,20,0.25
adversarial,2,qwen,qwen/qwen3.6-35b-a3b,6,20,0.3
adversarial,2,anthropic,anthropic/claude-sonnet-4.6,10,20,0.5
adversarial,2,qwen,qwen/qwen3.5-9b,4,20,0.2
adversarial,2,gold,gold,8,20,0.4
adversarial,12,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
adversarial,12,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
adversarial,12,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,12,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,12,openai,openai/gpt-5.5,9,16,0.5625
adversarial,12,google,google/gemini-3.1-flash-lite,5,16,0.3125
adversarial,12,google,google/gemini-3.5-flash,5,16,0.3125
adversarial,12,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
adversarial,12,openai,openai/gpt-5.4,7,16,0.4375
adversarial,12,anthropic,anthropic/claude-sonnet-4.6,8,16,0.5
adversarial,12,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,12,qwen,qwen/qwen3.5-9b,5,16,0.3125
adversarial,12,gold,gold,8,16,0.5
adversarial,20,anthropic,anthropic/claude-opus-4.8,7,15,0.4666666666666667
adversarial,20,anthropic,anthropic/claude-haiku-4.5,8,15,0.5333333333333333
adversarial,20,openai,openai/gpt-5.5,8,15,0.5333333333333333
adversarial,20,openai,openai/gpt-5.4-mini,6,15,0.4
adversarial,20,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
adversarial,20,google,google/gemini-3.5-flash,4,15,0.26666666666666666
adversarial,20,google,google/gemini-3.1-pro-preview,5,15,0.3333333333333333
adversarial,20,anthropic,anthropic/claude-sonnet-4.6,10,15,0.6666666666666666
adversarial,20,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
adversarial,20,openai,openai/gpt-5.4,8,15,0.5333333333333333
adversarial,20,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
adversarial,20,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
adversarial,20,gold,gold,7,15,0.4666666666666667
adversarial,8,anthropic,anthropic/claude-opus-4.8,8,18,0.4444444444444444
adversarial,8,openai,openai/gpt-5.5,9,18,0.5
adversarial,8,openai,openai/gpt-5.4-mini,6,18,0.3333333333333333
adversarial,8,openai,openai/gpt-5.4,7,18,0.3888888888888889
adversarial,8,google,google/gemini-3.1-flash-lite,4,18,0.2222222222222222
adversarial,8,google,google/gemini-3.1-pro-preview,4,18,0.2222222222222222
adversarial,8,google,google/gemini-3.5-flash,5,18,0.2777777777777778
adversarial,8,anthropic,anthropic/claude-sonnet-4.6,8,18,0.4444444444444444
adversarial,8,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
adversarial,8,qwen,qwen/qwen3.5-397b-a17b,4,18,0.2222222222222222
adversarial,8,qwen,qwen/qwen3.5-9b,3,18,0.16666666666666666
adversarial,8,gold,gold,11,18,0.6111111111111112
adversarial,13,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
adversarial,13,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,13,openai,openai/gpt-5.4,7,16,0.4375
adversarial,13,google,google/gemini-3.1-flash-lite,5,16,0.3125
adversarial,13,anthropic,anthropic/claude-haiku-4.5,10,16,0.625
adversarial,13,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,13,openai,openai/gpt-5.5,8,16,0.5
adversarial,13,google,google/gemini-3.5-flash,7,16,0.4375
adversarial,13,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,13,qwen,qwen/qwen3.6-35b-a3b,4,16,0.25
adversarial,13,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
adversarial,13,qwen,qwen/qwen3.5-9b,7,16,0.4375
adversarial,13,gold,gold,7,16,0.4375
adversarial,19,anthropic,anthropic/claude-opus-4.8,7,16,0.4375
adversarial,19,openai,openai/gpt-5.4-mini,5,16,0.3125
adversarial,19,google,google/gemini-3.1-flash-lite,4,16,0.25
adversarial,19,google,google/gemini-3.5-flash,5,16,0.3125
adversarial,19,google,google/gemini-3.1-pro-preview,5,16,0.3125
adversarial,19,openai,openai/gpt-5.5,8,16,0.5
adversarial,19,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
adversarial,19,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
adversarial,19,anthropic,anthropic/claude-sonnet-4.6,11,16,0.6875
adversarial,19,openai,openai/gpt-5.4,8,16,0.5
adversarial,19,qwen,qwen/qwen3.5-9b,5,16,0.3125
adversarial,19,gold,gold,6,16,0.375
adversarial,16,anthropic,anthropic/claude-opus-4.8,9,17,0.5294117647058824
adversarial,16,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
adversarial,16,openai,openai/gpt-5.5,9,17,0.5294117647058824
adversarial,16,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
adversarial,16,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
adversarial,16,google,google/gemini-3.5-flash,6,17,0.35294117647058826
adversarial,16,openai,openai/gpt-5.4,8,17,0.47058823529411764
adversarial,16,qwen,qwen/qwen3.6-35b-a3b,5,17,0.29411764705882354
adversarial,16,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
adversarial,16,anthropic,anthropic/claude-sonnet-4.6,12,17,0.7058823529411765
adversarial,16,qwen,qwen/qwen3.5-9b,6,17,0.35294117647058826
adversarial,16,gold,gold,7,17,0.4117647058823529
adversarial,22,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
adversarial,22,anthropic,anthropic/claude-haiku-4.5,5,15,0.3333333333333333
adversarial,22,openai,openai/gpt-5.4-mini,6,15,0.4
adversarial,22,google,google/gemini-3.1-flash-lite,4,15,0.26666666666666666
adversarial,22,google,google/gemini-3.1-pro-preview,4,15,0.26666666666666666
adversarial,22,google,google/gemini-3.5-flash,4,15,0.26666666666666666
adversarial,22,openai,openai/gpt-5.5,8,15,0.5333333333333333
adversarial,22,qwen,qwen/qwen3.6-35b-a3b,6,15,0.4
adversarial,22,openai,openai/gpt-5.4,8,15,0.5333333333333333
adversarial,22,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
adversarial,22,anthropic,anthropic/claude-sonnet-4.6,8,15,0.5333333333333333
adversarial,22,gold,gold,7,15,0.4666666666666667
adversarial,26,anthropic,anthropic/claude-opus-4.8,7,17,0.4117647058823529
adversarial,26,openai,openai/gpt-5.5,9,17,0.5294117647058824
adversarial,26,google,google/gemini-3.1-pro-preview,6,17,0.35294117647058826
adversarial,26,google,google/gemini-3.1-flash-lite,6,17,0.35294117647058826
adversarial,26,openai,openai/gpt-5.4-mini,5,17,0.29411764705882354
adversarial,26,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
adversarial,26,google,google/gemini-3.5-flash,6,17,0.35294117647058826
adversarial,26,openai,openai/gpt-5.4,9,17,0.5294117647058824
adversarial,26,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
adversarial,26,qwen,qwen/qwen3.5-9b,6,17,0.35294117647058826
adversarial,26,gold,gold,8,17,0.47058823529411764
adversarial,21,anthropic,anthropic/claude-opus-4.8,7,17,0.4117647058823529
adversarial,21,anthropic,anthropic/claude-haiku-4.5,8,17,0.47058823529411764
adversarial,21,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
adversarial,21,openai,openai/gpt-5.4,8,17,0.47058823529411764
adversarial,21,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
adversarial,21,openai,openai/gpt-5.5,8,17,0.47058823529411764
adversarial,21,google,google/gemini-3.1-pro-preview,6,17,0.35294117647058826
adversarial,21,google,google/gemini-3.5-flash,5,17,0.29411764705882354
adversarial,21,anthropic,anthropic/claude-sonnet-4.6,10,17,0.5882352941176471
adversarial,21,qwen,qwen/qwen3.6-35b-a3b,6,17,0.35294117647058826
adversarial,21,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
adversarial,21,qwen,qwen/qwen3.5-9b,5,17,0.29411764705882354
adversarial,21,gold,gold,7,17,0.4117647058823529
adversarial,17,anthropic,anthropic/claude-opus-4.8,7,16,0.4375
adversarial,17,anthropic,anthropic/claude-haiku-4.5,9,16,0.5625
adversarial,17,openai,openai/gpt-5.5,9,16,0.5625
adversarial,17,openai,openai/gpt-5.4,7,16,0.4375
adversarial,17,google,google/gemini-3.1-flash-lite,4,16,0.25
adversarial,17,openai,openai/gpt-5.4-mini,6,16,0.375
adversarial,17,google,google/gemini-3.1-pro-preview,4,16,0.25
adversarial,17,google,google/gemini-3.5-flash,5,16,0.3125
adversarial,17,qwen,qwen/qwen3.5-397b-a17b,4,16,0.25
adversarial,17,qwen,qwen/qwen3.6-35b-a3b,7,16,0.4375
adversarial,17,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
adversarial,17,gold,gold,6,16,0.375
adversarial,18,anthropic,anthropic/claude-opus-4.8,7,19,0.3684210526315789
adversarial,18,anthropic,anthropic/claude-haiku-4.5,7,19,0.3684210526315789
adversarial,18,openai,openai/gpt-5.4-mini,8,19,0.42105263157894735
adversarial,18,google,google/gemini-3.1-pro-preview,4,19,0.21052631578947367
adversarial,18,google,google/gemini-3.1-flash-lite,4,19,0.21052631578947367
adversarial,18,google,google/gemini-3.5-flash,4,19,0.21052631578947367
adversarial,18,openai,openai/gpt-5.4,6,19,0.3157894736842105
adversarial,18,qwen,qwen/qwen3.5-9b,5,19,0.2631578947368421
adversarial,18,openai,openai/gpt-5.5,8,19,0.42105263157894735
adversarial,18,qwen,qwen/qwen3.6-35b-a3b,4,19,0.21052631578947367
adversarial,18,anthropic,anthropic/claude-sonnet-4.6,10,19,0.5263157894736842
