model_a,model_b,pair_jsd,rank,feature,jsd_contribution,share_of_pair_jsd,p_a,p_b,over_weighted_by
gold,openai/gpt-5.4-mini,0.14064988198527498,6,Applicability of FINRA Rule 2010 standards of commercial honor,0.0027849185946872,0.01980036211462133,0.0055698371893744,0.0,gold
gold,openai/gpt-5.4-mini,0.14064988198527498,7,Account-type recommendation triggers best-interest/suitability obligation,0.00253174417698835,0.018000329195110205,0.0050634883539767,0.0,gold
gold,openai/gpt-5.4-mini,0.14064988198527498,8,Actual outcome/loss corroborating unsuitability,0.002361447417280364,0.016789544249511637,0.0002726493729064,0.0060730281636681,openai/gpt-5.4-mini
gold,openai/gpt-5.4-mini,0.14064988198527498,9,Adequacy of firm supervisory system (FINRA Rule 3110),0.0021306444133113236,0.015148568795346637,0.0114512736620705,0.0026569498216047,gold
gold,openai/gpt-5.4-mini,0.14064988198527498,10,Compliance with penny stock rules (SEC Rules 15g),0.002074344752249528,0.014748286475396381,0.0074783827997195,0.0009489106505731,gold
gold,openai/gpt-5.5,0.08655509397229996,1,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.003638653808248602,0.04203858653787693,0.0712004362389966,0.0382317349871426,gold
gold,openai/gpt-5.5,0.08655509397229996,2,Applicability of FINRA Rule 2010 standards of commercial honor,0.0027849185946872,0.03217509758095175,0.0055698371893744,0.0,gold
gold,openai/gpt-5.5,0.08655509397229996,3,Alignment of portfolio allocation/composition with client's profile,0.0027843119216353594,0.03216808848392466,0.0024148944457427,0.0127439116623808,openai/gpt-5.5
gold,openai/gpt-5.5,0.08655509397229996,4,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0026497934862307858,0.030613951930764393,0.041793253875516,0.0703373165935562,openai/gpt-5.5
gold,openai/gpt-5.5,0.08655509397229996,5,Adequacy of firm supervisory system (FINRA Rule 3110),0.0018854056755589058,0.021782723454292455,0.0114512736620705,0.0030252609287551,gold
gold,openai/gpt-5.5,0.08655509397229996,6,Documentation and supervisory adequacy concerns,0.0015882619875964,0.018349722872517335,0.0,0.0031765239751928,openai/gpt-5.5
gold,openai/gpt-5.5,0.08655509397229996,7,Immediate surrender charge/quantifiable economic harm from product switch,0.00134844484418363,0.015579035066557374,0.000389499104152,0.0042353653002571,openai/gpt-5.5
gold,openai/gpt-5.5,0.08655509397229996,8,Advisor compensation/commission conflict of interest,0.0013163521776409955,0.015208257737693229,0.0252784918594687,0.0407275752533656,openai/gpt-5.5
gold,openai/gpt-5.5,0.08655509397229996,9,Quantitative suitability / excessive trading-cost analysis,0.00127734464169067,0.014757590605810627,0.0397289086235101,0.0246936923309635,gold
gold,openai/gpt-5.5,0.08655509397229996,10,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.001210045579462039,0.013980061992068164,0.0463503933940951,0.0303660565723793,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,1,Reasonable basis / investment thesis supports recommendation,0.003811100178516768,0.03480658901537136,0.0211498013554568,0.0050860420650095,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,2,Alignment of product lockup/time horizon with client's investment horizon/liquidity needs,0.0034769314602112146,0.0317546426757237,0.0232141466074628,0.0493690248565965,qwen/qwen3.5-397b-a17b
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,3,Applicability of Investment Advisers Act fiduciary duty to advisory accounts,0.002998233054794133,0.027382713867977016,0.0091142790371582,0.0007648183556405,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,4,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.002892064589630632,0.026413082538375772,0.0181896081639012,0.0049713193116634,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,5,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.0028165350125215413,0.025723274654615533,0.0712004362389966,0.0416826003824091,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,6,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0027411659905889315,0.025034933113323426,0.0463503933940951,0.0235181644359464,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,7,Alignment of portfolio allocation/composition with client's profile,0.0026806970816053545,0.02448267356500098,0.0024148944457427,0.0124665391969407,qwen/qwen3.5-397b-a17b
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,8,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.002342299273783742,0.021392103160437773,0.0064267352185089,0.0003824091778202,gold
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,9,Alignment of product with client's investment profile (risk tolerance/objectives),0.002305562814778221,0.021056590901354925,0.0689023915244994,0.1018355640535372,qwen/qwen3.5-397b-a17b
gold,qwen/qwen3.5-397b-a17b,0.10949364147212765,10,Existence of a recommendation as trigger for suitability/best-interest obligations,0.0020471598674038395,0.018696609591936513,0.0083742307392693,0.0013384321223709,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,1,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.007534874350641307,0.05278705416720492,0.0463503933940951,0.0123993743084964,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,2,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.005964670942658536,0.04178668329258488,0.0712004362389966,0.0307122963641219,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,3,Client investment objectives and risk tolerance (investment profile),0.005292716327686164,0.037079172190501136,0.0323673755550362,0.0708099652817519,qwen/qwen3.5-9b
gold,qwen/qwen3.5-9b,0.14274095172604853,4,Existence of a recommendation as trigger for suitability/best-interest obligations,0.00418711536963465,0.029333665770077327,0.0083742307392693,0.0,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,5,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0039849604680333335,0.027917429580274582,0.0181896081639012,0.0034336728854297,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,6,Affordability of investment/potential loss relative to client's net worth,0.003940513683580539,0.027606048831335078,0.0097764275142167,0.0301781694708328,qwen/qwen3.5-9b
gold,qwen/qwen3.5-9b,0.14274095172604853,7,Adequacy of firm supervisory system (FINRA Rule 3110),0.0037766192673055433,0.026457854047055196,0.0114512736620705,0.0009537980237304,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,8,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.00321336760925445,0.0225118830328497,0.0064267352185089,0.0,gold
gold,qwen/qwen3.5-9b,0.14274095172604853,9,Advisor compensation/commission conflict of interest,0.0030889440119880535,0.02164020888634973,0.0252784918594687,0.050513143336767,qwen/qwen3.5-9b
gold,qwen/qwen3.5-9b,0.14274095172604853,10,Alignment of product with client's investment profile (risk tolerance/objectives),0.0030779671558698127,0.02156330834739783,0.0689023915244994,0.1075502651558506,qwen/qwen3.5-9b
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,1,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0050498122101070115,0.04337310644809066,0.0463503933940951,0.0171055160484335,gold
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,2,Alignment of product with client's investment profile (risk tolerance/objectives),0.004669565687790877,0.04010714878417498,0.0689023915244994,0.1177782048817989,qwen/qwen3.6-35b-a3b
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,3,Existence of a recommendation as trigger for suitability/best-interest obligations,0.00418711536963465,0.03596335726586388,0.0083742307392693,0.0,gold
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,4,Reasonable basis / investment thesis supports recommendation,0.00384575148818103,0.03303136467845884,0.0211498013554568,0.0050355564097635,gold
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,5,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0035165706909879232,0.03020401325165768,0.0181896081639012,0.0040361330001921,gold
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,6,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.002682185081314161,0.023037430740984827,0.0064267352185089,0.0001921968095329,gold
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,7,Alignment of portfolio allocation/composition with client's profile,0.002477282659670444,0.021277512911241185,0.0024148944457427,0.0119162021910436,qwen/qwen3.6-35b-a3b
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,8,Alignment of product lockup/time horizon with client's investment horizon/liquidity needs,0.0024345499877939086,0.020910479712976368,0.0232141466074628,0.0443974630021141,qwen/qwen3.6-35b-a3b
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,9,Consideration of reasonable alternatives,0.0021534646147970725,0.01849622245018309,0.0268364882760769,0.0118393234672304,gold
gold,qwen/qwen3.6-35b-a3b,0.11642726619433344,10,Applicability of FINRA Rule 2010 standards of commercial honor,0.001949179731100806,0.01674160868681183,0.0055698371893744,0.0003843936190659,gold
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,1,Existence of a recommendation as trigger for suitability/best-interest obligations,0.004352553917701104,0.05794983548140587,0.0015385798907608,0.0144759698899826,google/gemini-3.1-pro-preview
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,2,Share class economics incompatible with holding period/trading frequency,0.0028565913916232,0.03803261356716236,0.0,0.0057131827832464,google/gemini-3.1-pro-preview
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,3,Advisor's failure to act in client's best interest / breach of duty,0.00221170859296865,0.029446653968858757,0.0044234171859373,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,4,Client's overall investment/financial profile as suitability basis,0.0017984239587050294,0.023944188746045522,0.0092314793445649,0.0214244354371742,google/gemini-3.1-pro-preview
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,5,Client initiated/solicited the transaction (unsolicited),0.0012949573671435868,0.017241042339813387,0.0031925532733287,0.0098822621115614,google/gemini-3.1-pro-preview
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,6,Account performance / benchmark comparison,0.0012824424836267267,0.017074419374404137,0.0034618047542118,0.0001930129318664,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,7,Client's specific stated financial goals/preferences/constraints,0.00125009616124315,0.016643760938920164,0.0025001923224863,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,8,Distinction between reasonable-basis/product-level suitability and customer-specific suitability,0.00123596473172958,0.016455615305135347,0.0001923224863451,0.0033584250144759,google/gemini-3.1-pro-preview
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,9,Quantitative suitability / excessive trading-cost analysis,0.001158045768921115,0.015418203440512836,0.0398107546734364,0.0254005018336228,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,0.0751089952463746,10,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0010901165983615245,0.014513795515246796,0.001923224863451,0.0069484655471916,google/gemini-3.1-pro-preview
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,1,Existence of a recommendation as trigger for suitability/best-interest obligations,0.005776074971787961,0.06787963571699507,0.0015385798907608,0.0177558473851892,google/gemini-3.5-flash
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,2,Client time horizon/age suitability,0.0025416177194238785,0.029868740584048984,0.0273097930610046,0.0111119745123941,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,3,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0016332120023021693,0.019193281996230483,0.001923224863451,0.0085476727018416,google/gemini-3.5-flash
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,4,Client initiated/solicited the transaction (unsolicited),0.0013725582529555533,0.01613011511554846,0.0031925532733287,0.010140648069003,google/gemini-3.5-flash
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,5,Reasonable-basis requirement independent of stated risk tolerance,0.0013196369773504153,0.015508191590091952,0.0051927071313177,0.0007770611547128,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,6,Concentration attributable to passive factors/pre-existing holdings rather than advisor recommendation,0.00130157743414405,0.01529595833133909,0.0,0.0026031548682881,google/gemini-3.5-flash
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,7,Misleading or unbalanced sales communications,0.001265486195015013,0.014871819071267185,0.0015385798907608,0.0067215789882663,google/gemini-3.5-flash
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,8,Client's specific stated financial goals/preferences/constraints,0.00125009616124315,0.01469095751887931,0.0025001923224863,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,9,Reasonable basis / investment thesis supports recommendation,0.0012268187282059259,0.014417404339131643,0.0200400030771597,0.0100240888957961,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,google/gemini-3.5-flash,0.0850928987873428,10,Advisor's misleading/promissory statements about returns,0.001191554884174997,0.014002988512035925,0.0026925148088314,0.0086642318750485,google/gemini-3.5-flash
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,1,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.002986090604724468,0.03571911102647379,0.0475036541272405,0.0234971239520282,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,2,Existence of a recommendation as trigger for suitability/best-interest obligations,0.0027715583279377207,0.03315291219741479,0.0015385798907608,0.0106770931238016,openai/gpt-5.4
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,3,Advisor's duty to refuse/override/challenge client instructions vs client autonomy,0.0019039926148165,0.02277523779573729,0.003807985229633,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,4,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0017894009671112145,0.021404511877168138,0.001923224863451,0.0089853001992556,openai/gpt-5.4
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,5,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0016057393503024365,0.01920758266419814,0.0438110623894145,0.0658295424640024,openai/gpt-5.4
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,6,Reasonable-basis requirement independent of stated risk tolerance,0.0013443139795358016,0.0160804565720506,0.0051927071313177,0.0007519079664649,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,7,Client's specific stated financial goals/preferences/constraints,0.00125009616124315,0.01495343895679713,0.0025001923224863,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,8,Consideration of reasonable alternatives,0.001235272311471798,0.014776118571747546,0.0156935148857604,0.0278205947592014,openai/gpt-5.4
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,9,Legitimate economic/investment purpose for transactions,0.0011539349180706,0.01380317442165889,0.0023078698361412,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4,0.08359924194393524,10,Quantitative suitability / excessive trading-cost analysis,0.0010504198284274667,0.012564944418179262,0.0398107546734364,0.0260160156396857,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,1,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.010383618423309954,0.09517976821152928,0.0475036541272405,0.0089956729674333,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,2,Client time horizon/age suitability,0.006301310745230047,0.05775995146484128,0.0273097930610046,0.0673346997646701,openai/gpt-5.4-mini
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,3,Client investment objectives and risk tolerance (investment profile),0.0043542397029575075,0.03991243791610991,0.0328486806677436,0.0672587869126243,openai/gpt-5.4-mini
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,4,Reasonable-basis requirement independent of stated risk tolerance,0.00259635356565885,0.023799057370967328,0.0051927071313177,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,5,Actual outcome/loss corroborating unsuitability,0.0025128085853560822,0.02303325574611145,0.0001923224863451,0.0060730281636681,openai/gpt-5.4-mini
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,6,Advisor's failure to act in client's best interest / breach of duty,0.00221170859296865,0.020273271093786984,0.0044234171859373,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,7,Client's overall investment/financial profile as suitability basis,0.001622936394754651,0.014876385434968874,0.0092314793445649,0.0206862521824944,openai/gpt-5.4-mini
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,8,Account-type recommendation triggers best-interest/suitability obligation,0.00144241864758825,0.013221698539426292,0.0028848372951765,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,9,Reasonable basis / investment thesis supports recommendation,0.0013661579207986906,0.012522666852824767,0.0200400030771597,0.0095650193577772,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.4-mini,0.10909480678953964,10,Client's specific stated financial goals/preferences/constraints,0.00125009616124315,0.01145880540083612,0.0025001923224863,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,1,Existence of a recommendation as trigger for suitability/best-interest obligations,0.0031196968416227567,0.03692952544057663,0.0015385798907608,0.0115338072908788,openai/gpt-5.5
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,2,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0029683243864262647,0.035137648466955815,0.001923224863451,0.0121010437150204,openai/gpt-5.5
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,3,Alignment of product with client's investment profile (risk tolerance/objectives),0.002385382116923202,0.02823704803527963,0.1167782137087468,0.0807366510361518,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,4,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0022437484370030052,0.026560454170109483,0.0438110623894145,0.0703373165935562,openai/gpt-5.5
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,5,Advisor's failure to act in client's best interest / breach of duty,0.00221170859296865,0.02618118134475272,0.0044234171859373,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,6,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.0016341316914162468,0.019344093652387723,0.0009616124317255,0.0064286794736045,openai/gpt-5.5
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,7,Documentation and supervisory adequacy concerns,0.0015882619875964,0.01880110935610411,0.0,0.0031765239751928,openai/gpt-5.5
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,8,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0013715348212310421,0.01623559359919795,0.0475036541272405,0.0303660565723793,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,9,Reasonable-basis requirement independent of stated risk tolerance,0.0013031824689631703,0.01542647012978846,0.0051927071313177,0.0007941309937982,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,openai/gpt-5.5,0.08447703577027187,10,Quantitative suitability / excessive trading-cost analysis,0.001289752144375188,0.015267488171371916,0.0398107546734364,0.0246936923309635,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,1,Reasonable basis / investment thesis supports recommendation,0.003432921594158539,0.04564834733905433,0.0200400030771597,0.0050860420650095,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,2,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0029798319164771178,0.039623509772785545,0.0475036541272405,0.0235181644359464,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,3,Alignment of product lockup/time horizon with client's investment horizon/liquidity needs,0.00128801639037024,0.017127049934977455,0.0323486422032464,0.0493690248565965,qwen/qwen3.5-397b-a17b
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,4,Portfolio aggressiveness relative to risk-tolerance classification,0.001274288837284501,0.01694451150694012,0.0001923224863451,0.0034416826003824,qwen/qwen3.5-397b-a17b
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,5,Client's specific stated financial goals/preferences/constraints,0.00125009616124315,0.01662281593402754,0.0025001923224863,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,6,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0012208922263487665,0.01623448450053533,0.0438110623894145,0.0627533460803059,qwen/qwen3.5-397b-a17b
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,7,Advisor's failure to act in client's best interest / breach of duty,0.001213779332209044,0.016139902712582914,0.0044234171859373,0.0005736137667304,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,8,Characteristics and risks of the specific recommended product,0.0012098120535517314,0.016087148896577332,0.0061543195630433,0.0013384321223709,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,9,Adequacy of KYC/client-profile assessment,0.0011243084566010784,0.014950187918795776,0.0109623817216708,0.0042065009560229,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-397b-a17b,0.07520363374078849,10,Actual outcome/loss corroborating unsuitability,0.001012030802313717,0.013457206147803703,0.0001923224863451,0.002868068833652,qwen/qwen3.5-397b-a17b
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,1,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.007916448642774665,0.09534981674713952,0.0475036541272405,0.0123993743084964,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,2,Client investment objectives and risk tolerance (investment profile),0.005132634269581153,0.06182011140580344,0.0328486806677436,0.0708099652817519,qwen/qwen3.5-9b
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,3,Affordability of investment/potential loss relative to client's net worth,0.002721963266926734,0.03278473851160394,0.0125009616124317,0.0301781694708328,qwen/qwen3.5-9b
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,4,Reasonable basis / investment thesis supports recommendation,0.002580826744665294,0.031084816975924,0.0200400030771597,0.0065621304032658,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,5,Quantitative suitability / excessive trading-cost analysis,0.0018463053941937951,0.02223786055333152,0.0398107546734364,0.0221281141505474,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,6,Advisor's duty to minimize avoidable costs (Reg BI),0.0017835076370761893,0.021481491769361687,0.0051927071313177,0.0003815192094921,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,7,Reasonable-basis requirement independent of stated risk tolerance,0.0013333300069821898,0.016059318712974665,0.0051927071313177,0.0007630384189843,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,8,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0012112922699774025,0.014589432860779754,0.0438110623894145,0.028308725344321,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,9,Accredited investor / private-placement eligibility requirement,0.001194300213248068,0.014384771709244615,0.0011539349180706,0.0057227881423829,qwen/qwen3.5-9b
google/gemini-3.1-flash-lite,qwen/qwen3.5-9b,0.0830253157566992,10,Conservative objective compatible with some higher-risk exposure,0.0009616124317255,0.01158215928432538,0.001923224863451,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,1,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.005367879745159178,0.06945737550802017,0.0475036541272405,0.0171055160484335,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,2,Reasonable basis / investment thesis supports recommendation,0.003465997323424772,0.04484807578262325,0.0200400030771597,0.0050355564097635,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,3,Reasonable-basis requirement independent of stated risk tolerance,0.0020942488871155927,0.02709841469358915,0.0051927071313177,0.0001921968095329,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,4,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.0018536180595173568,0.02398478574793908,0.0295022694053388,0.0495483374975975,qwen/qwen3.6-35b-a3b
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,5,Client's specific stated financial goals/preferences/constraints,0.00125009616124315,0.01617554837566973,0.0025001923224863,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,6,Actual outcome/loss corroborating unsuitability,0.0012294360643650857,0.01590821822391179,0.0001923224863451,0.0033442244858735,qwen/qwen3.6-35b-a3b
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,7,Advisor's failure to act in client's best interest / breach of duty,0.0012106246475484398,0.015664808962955457,0.0044234171859373,0.0005765904285988,google/gemini-3.1-flash-lite
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,8,Client's overall investment/financial profile as suitability basis,0.001209533372344339,0.015650688469346752,0.0092314793445649,0.0188352873342302,qwen/qwen3.6-35b-a3b
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,9,Client's need for principal/capital preservation,0.001121356085330308,0.014509723465252679,0.002000153857989,0.0071881606765327,qwen/qwen3.6-35b-a3b
google/gemini-3.1-flash-lite,qwen/qwen3.6-35b-a3b,0.07728307765586903,10,Similarity/redundancy between switched or replaced products,0.00105777367489805,0.013687002471720541,0.0021155473497961,0.0,google/gemini-3.1-flash-lite
google/gemini-3.1-pro-preview,google/gemini-3.5-flash,0.049805755642749465,1,Client's need for principal/capital preservation,0.00154410345493145,0.031002510352560724,0.0030882069098629,0.0,google/gemini-3.1-pro-preview
google/gemini-3.1-pro-preview,google/gemini-3.5-flash,0.049805755642749465,2,Account-type appropriateness relative to client needs/activity,0.001251261547724197,0.02512283031502105,0.0003860258637328,0.0040018649467713,google/gemini-3.5-flash
google/gemini-3.1-pro-preview,google/gemini-3.5-flash,0.049805755642749465,3,Client's overall investment/financial profile as suitability basis,0.0011058829625961624,0.022203918971303725,0.0214244354371742,0.0114616520320149,google/gemini-3.1-pro-preview
