case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2026_delch_ashok_mayya_v_edward_lee,Q23,D,post_cutoff,2026-07-27,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.3115,,,,,,0,0,,20,20,0,attempt,0,"Only Mayya could agree to arbitrate his fiduciary duty claims, and he did not. Motion to compel arbitration is denied.","To be clear, that conclusion does not arise from a finding that Defendants’ arguments for arbitration are wholly groundless or"
cl_2026_delch_ashok_mayya_v_edward_lee,Q24,D,post_cutoff,2026-07-27,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.2,0.4463,,,,,,0,0,,20,20,0,attempt,0,"Those claims will proceed in this court, and Defendants' motion to dismiss or stay in favor of arbitration is denied","To be clear, that conclusion does not arise from a finding that Defendants’ arguments for arbitration are wholly groundless or"
cl_2026_delch_calm_v_taylor,Q02,A,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2025,2026
cl_2026_delch_calm_v_taylor,Q03,A,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,1,0.3333,2,0.6667,0.6,0.6,0.459,,,,,,0,0,,3,7,0,attempt,0,"Calm.com, Inc., Plaintiff, v. Taylor, Defendant",calm v. taylor
cl_2026_delch_calm_v_taylor,Q04,A,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.3333,0.3333,0.3333,0.3478,,,,,,0,0,,3,3,0,attempt,0,"July 18, 2026",2026-07-17
cl_2026_delch_calm_v_taylor,Q14,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0167,0.1301,0.2114,0.2709,,,,,,0,0,,60,63,0,attempt,0,"it immunizes governmental entities and employees for discretionary acts performed in good faith and without gross or wanton negligence, and the complaint pleads no facts that could support a reasonably conceivable inference of bad faith, gross negligence, or wantonness. The statute thus would defeat the tort claims even if a court were inclined to entertain them. See 10 Del. C. §§ 4001, 4011.","do other potential bases for immunity that a defendant could invoke. That is precisely why the plaintiffs seek injunctive and declaratory relief. The plaintiffs’ request for declaratory relief is ripe. IV. A PRIVATE RIGHT OF ACTION In her most sweeping argument, the Commissioner contends that there is no private right of action to enforce the Cruel Punishment Clause, depriving the"
cl_2026_delch_calm_v_taylor,Q16,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0222,0.0357,0.0357,0.1235,0.0,4,0.0,8,4,0,0,,45,11,0,attempt,0,"I. Factual Background
II. Procedural History
III. Legal Analysis
IV. Conclusion","D. The Department’s Use-Of-Force Policy | E. The Department’s Training Guidelines | F. OC Incidents Without Decontamination | G. This Litigation | II. STANDING TO SEEK INJUNCTIVE RELIEF | B. The Reasonable-Apprehension Test | L. Rev. 639, 658–63 (2008) (collecting authorities)). | C. Applying The Reasonable-Apprehension Test"
cl_2026_delch_calm_v_taylor,Q17,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0435,0.12,0.12,0.2201,,,,,,0,1,,23,27,0,attempt,0,"Unless otherwise noted, the facts are drawn from the well-pled allegations of the complaint, the documents it incorporates by reference, and facts subject to judicial notice.",The Department maintains a use-of-force policy that states: The use-of-force policy encompasses OC weapons but does not address decontamination.
cl_2026_delch_calm_v_taylor,Q19,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0556,0.1739,0.1739,0.2025,,,,,,0,0,,18,5,0,attempt,0,to be a litigation afterthought.,"responsive to the question, “Is the judiciary constitutionally empowered and equipped to recognize a private right of action?”"
cl_2026_delch_calm_v_taylor,Q21,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,1,0.05,4,0.2,0.2381,0.2381,0.4514,,,,,,0,0,,20,22,0,attempt,0,"Passman, 442 U.S. 228 (1979), and Carlson v. Green, 446 U.S. 14 (1980). Since then, the Court has not extended","Passman, and Carlson v. Green.”). Despite this recent trend, Bivens, Davis, and Carlson demonstrate that courts can treat constitutional provisions"
cl_2026_delch_calm_v_taylor,Q22,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,5,0.25,5,0.25,0.3,0.3,0.5018,,,,,,0,0,,20,20,0,attempt,0,"Passman, and Carlson v. Green. Since then, the Supreme Court has declined to extend Bivens into any new contexts whatsoever.","Passman, and Carlson v. Green.”). Despite this recent trend, Bivens, Davis, and Carlson demonstrate that courts can treat constitutional provisions"
cl_2026_delch_calm_v_taylor,Q23,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,5,0.25,5,0.25,0.3,0.3,0.5075,,,,,,0,0,,20,20,0,attempt,0,"Passman, and Carlson v. Green. Since then, the Supreme Court has repeatedly declined to extend Bivens to any new context.","Passman, and Carlson v. Green.”). Despite this recent trend, Bivens, Davis, and Carlson demonstrate that courts can treat constitutional provisions"
cl_2026_delch_calm_v_taylor,Q24,D,post_cutoff,2026-07-17,state,state,openai/gpt-5,2024-09-30,0,5,0.25,5,0.25,0.2927,0.3415,0.4429,,,,,,0,0,,20,21,0,attempt,0,"Passman, and Carlson v. Green. Lower courts therefore almost never recognize new Bivens contexts in the post-Egbert landscape at all.","Passman, and Carlson v. Green.”). Despite this recent trend, Bivens, Davis, and Carlson demonstrate that courts can treat constitutional provisions"
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q02,A,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2025,2026
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q04,A,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2727,,,,,,0,0,,3,3,0,attempt,0,"July 9, 2025",2026-08-03
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q07,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,7,0.875,7,0.875,0.875,0.875,0.9649,,,,,,0,0,,8,8,0,attempt,0,"taking action inconsistent with the right to arbitrate.""",taking action inconsistent with the right to arbitration.”
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q08,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,7,0.875,7,0.875,0.875,0.875,0.9649,,,,,,0,0,,8,8,0,attempt,0,"taking action inconsistent with the right to arbitrate.""",taking action inconsistent with the right to arbitration.”
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q09,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,4,0.5,4,0.5,0.7143,0.7143,0.8119,,,,,,0,0,,8,6,0,attempt,0,taking action inconsistent with that right.,taking action inconsistent with the right to arbitration.”
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q10,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,4,0.5,4,0.5,0.7143,0.7143,0.8235,,,,,,0,0,,8,6,0,attempt,0,"taking action inconsistent with that right.""",taking action inconsistent with the right to arbitration.”
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q11,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,7,0.875,7,0.875,0.875,0.875,0.9558,,,,,,0,0,,8,8,0,attempt,0,taking action inconsistent with the right to arbitrate.,taking action inconsistent with the right to arbitration.”
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q12,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,1,0.05,2,0.1,0.3871,0.3871,0.5767,,,,,,0,0,,20,11,0,attempt,0,"discussions, whether oral or written, relating to the subject matter hereof.","discussions, either oral or in writing, express or implied, between Employee and [Operating Subsidiary] with respect to its subject matter."
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q13,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,1,0.05,2,0.1,0.3125,0.3125,0.5357,,,,,,0,0,,20,12,0,attempt,0,"discussions, whether oral or written, regarding the subject matter of this Agreement.","discussions, either oral or in writing, express or implied, between Employee and [Operating Subsidiary] with respect to its subject matter."
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q16,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0135,0.025,0.025,0.1184,0.0,3,0.0,7,3,0,0,,74,6,0,attempt,0,"I. Background
II. Analysis
III. Conclusion","E. In October 2020, McCray hired David Borkovec to serve as | F. In May 2021, McCray and Operating Subsidiary executed the | H. The Agreement also contains a choice of law provision that | I. On August 16, 2024, McCray filed his complaint against | K. On December 10, the court denied defendants’ motion to | L. On January 7, 2025, defendants answered the complaint.18 On | N. On December 5, McCray filed a motion to compel against"
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q17,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0227,0.0645,0.0645,0.2314,,,,,,0,1,,44,18,0,attempt,0,"Unless otherwise noted, the facts are drawn from the Verified Complaint and the documents it incorporates by reference.","Operating Subsidiary’s Vice President of Finance.9 Borkovec lived in Chicago at the time he was hired. 10 Operating Subsidiary agreed to reimburse Borkovec for employment related living expenses he incurred while in Raliegh from November 2, 2020 to January 1, 2022.11 F."
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q19,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,6,0.3158,6,0.3158,0.4118,0.4706,0.5291,,,,,,0,0,,19,15,0,attempt,0,"of arbitrability to the arbitrator, I grant the motion to dismiss in favor of arbitration.","of arbitrability to the arbitrator, I do not address their arguments related to the Counterclaim’s arbitrability under the Agreement."
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q21,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.0488,0.0488,0.2671,,,,,,0,0,,20,21,0,attempt,0,shall be settled by arbitration administered by the American Arbitration Association under its then-current Employment Arbitration Rules and Mediation Procedures,My signature below certifies that I agree to revoke the Mutual Agreement to Arbitrate Claims. This Agreement constitutes the entire
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q22,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.15,0.2322,,,,,,0,0,,20,20,0,attempt,0,"You agree that any such dispute shall be brought exclusively in Hillsborough County, Florida, and you irrevocably submit to jurisdiction",My signature below certifies that I agree to revoke the Mutual Agreement to Arbitrate Claims. This Agreement constitutes the entire
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q23,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.1,0.2441,,,,,,0,0,,20,20,0,attempt,0,"This includes claims for wages, bonuses, benefits, breach of contract, wrongful discharge, discrimination, harassment, retaliation, and violations of federal, state",My signature below certifies that I agree to revoke the Mutual Agreement to Arbitrate Claims. This Agreement constitutes the entire
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,Q24,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.15,0.2691,,,,,,0,0,,20,20,0,attempt,0,"This includes, but is not limited to, claims for unpaid wages, breach of contract, torts, discrimination, harassment, retaliation, and statutory",My signature below certifies that I agree to revoke the Mutual Agreement to Arbitrate Claims. This Agreement constitutes the entire
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q02,A,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2025,2026
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q03,A,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,1,6,1.0,6,1.0,1.0,1.0,1.0,,,,,,0,0,,6,6,0,attempt,0,HKA Global LLC v. Christopher Beirise,hka global llc v. christopher beirise
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q04,A,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2609,,,,,,0,0,,3,3,0,attempt,0,"June 26, 2025",2026-08-03
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q07,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0435,0.069,0.2069,0.1364,,,,,,0,0,,23,6,0,attempt,0,—Beirise's new employer—from employing Beirise.,"and two other former HKA partners— defendants Hansell Pasco and Tanner Courrier (together with Beirise, the “Partners”)—from tortiously interfering with Beirise’s covenants."
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q08,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,1,0.0435,2,0.087,0.2632,0.2632,0.3374,,,,,,0,0,,23,15,0,attempt,0,"the unjust enrichment claim, which is dismissed as duplicative of the breach of contract claim.","the newly asserted claims for breach of the RCA confidentiality provision, breach of the TSA payment and notice provisions, and aiding and abetting."
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q09,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1148,,,,,,0,0,,19,2,0,attempt,0,personal jurisdiction.,the portions of Counts I and II that predicate a breach of the TSA upon the UK Investment Documents.
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q10,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,1,0.04,1,0.04,0.0769,0.0769,0.0719,,,,,,0,0,,25,1,0,attempt,0,power.,"power and possesses unique, firsthand knowledge regarding the surviving TSA breach claims and counterclaims, as well as the fiduciary duty In re Cote d’Azur Est."
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q11,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0455,0.1818,0.2909,0.1788,,,,,,0,0,,22,33,0,attempt,0,"whether HKA has shown a reasonable probability of success on the merits, that it will suffer irreparable harm absent injunctive relief, and that the balance of the equities favors granting the requested relief.","the TSA, the operational launch of Accuracy US, the pre- resignation solicitation of HKA employees, and the foundation for any privilege assertions."
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q12,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.087,0.087,0.1626,,,,,,0,0,,21,2,0,attempt,0,HKA’s damages,“[a]ny harm or damage that HKA claims to have suffered as a result of the conduct alleged in HKA’s Complaint.”
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q13,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,1,0.0476,3,0.1429,0.2581,0.3226,0.3351,,,,,,0,0,,21,10,0,attempt,0,chambers within five business days to schedule a status conference.,"chambers for a status conference, and to file a joint letter before that conference updating the court on the case’s status."
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q19,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,1,0.04,1,0.04,0.0769,0.0769,0.0719,,,,,,0,0,,25,1,0,attempt,0,power.,"power and possesses unique, firsthand knowledge regarding the surviving TSA breach claims and counterclaims, as well as the fiduciary duty In re Cote d’Azur Est."
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q21,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.15,0.2934,,,,,,0,0,,20,20,0,attempt,0,"The burden rests with the party asserting the privilege, which must substantiate its claims with competent evidence, not ipse dixit.","Accordingly, HKA must submit a revised Letter of Request omitting Topic One. Accuracy may lodge any privilege objections on the"
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q22,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1463,0.1463,0.3053,,,,,,0,0,,20,21,0,attempt,0,Defendants shall also provide a detailed privilege log by that date and produce non-privileged documents on a rolling basis thereafter.,"Accordingly, HKA must submit a revised Letter of Request omitting Topic One. Accuracy may lodge any privilege objections on the"
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q23,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.2519,,,,,,0,0,,20,20,0,attempt,0,Defendants shall also provide a privilege log with sufficient detail to assess each claim and certify compliance with preservation obligations.,"Accordingly, HKA must submit a revised Letter of Request omitting Topic One. Accuracy may lodge any privilege objections on the"
cl_2026_delch_hka_global_llc_v_christopher_beirise,Q24,D,post_cutoff,2026-08-03,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.2,0.2646,,,,,,0,0,,20,20,0,attempt,0,"If Accuracy continues to assert privilege, it must provide a log sufficient to test those claims and permit meaningful examination","Accordingly, HKA must submit a revised Letter of Request omitting Topic One. Accuracy may lodge any privilege objections on the"
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q04,A,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2727,,,,,,0,0,,3,3,0,attempt,0,"May 30, 2024",2026-07-31
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q07,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2667,,,,,,0,0,,9,1,0,attempt,0,Partnerships.,actions coordinated for pre-trial purposes under this caption.
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q08,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0385,0.1333,0.1333,0.3922,,,,,,0,0,,26,19,0,attempt,0,service area; • Nonrecurring revenue (including activation and upgrade fees); and • Equipment revenue from the sale of handsets and accessories.,geographic area; • Incollect roaming expense attributable to the Partnership’s subscribers roaming outside the Partnership’s geographic area; and • Other expenses attributable to operating AT&T’s national network.
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q09,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0714,0.16,0.16,0.3418,,,,,,0,0,,14,11,0,attempt,0,"fleet vehicles and remote sensors, and other machine-to-machine applications.","products through the Internet of Things, and the collection and sale of Big Data."
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q10,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0556,0.0909,0.0909,0.2951,,,,,,0,0,,18,4,0,attempt,0,squarely endorsed that proposition.,yet adopted that rule nor applied it to a case where none of the facts were in dispute.
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q11,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.125,0.1333,0.1333,0.3415,,,,,,0,0,,8,7,0,attempt,0,"that superior, usage-based alternatives were available.",despite developing superior methodologies in the Sharing Agreements.
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q12,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0909,0.1429,0.1429,0.2444,,,,,,0,0,,11,3,0,attempt,0,do not apply.,"apply, or the Affiliate-Transaction Provision and the Conduct Standard apply."
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q13,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.0851,0.0851,0.3806,,,,,,0,0,,20,27,0,attempt,0,asks whether the defendants honestly and in good faith believed that the terms they caused the Partnership to accept were in the best interests of the Partnership.,"rather examines “arms’-length transactions between the General Partner or its Affiliate and unrelated third parties,” a potentially different test."
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q14,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,32,0.5333,32,0.5333,0.6613,0.7097,0.6788,,,,,,0,0,,60,64,0,attempt,0,"possession of personal chattels, no action to recover damages for the detention of personal chattels, no action to recover a debt not evidenced by a record or by an instrument under seal, and no action based on a promise, except as otherwise provided in this chapter, shall be brought after the expiration of 3 years from the accruing of the cause of such action;","possession of personal chattels, no action to recover damages for the detention of personal chattels, no action to recover a debt not evidenced by a record or by an instrument under seal, no action based on a detailed statement of the mutual demands in the nature of debit and credit between parties arising out of contractual or fiduciary relations, no"
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q16,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0476,0.1509,0.1887,0.322,0.25,2,0.181,8,4,0,0,,42,11,0,attempt,0,"I. Factual Background
II. Procedural History
III. Legal Analysis
IV. Conclusion",C. NPA-NXX Accounting | D. The Better But Never-Implemented Allocation Method | E. The Issues Giving Rise To The New Expense Claims | F. In re Cellular Telephone Partnership Litigation | II. LEGAL ANALYSIS | A. The Timeliness Defense | B. The Merits Defense | III. CONCLUSION
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q17,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0625,0.1778,0.1778,0.3048,,,,,,0,1,,32,13,0,attempt,0,The following facts were proven at trial by a preponderance of the evidence.,"Starting in the 1980s, the wireless industry tracked subscribers and usage using the “NPA-NXX” system, a shorthand term for the area code and next three digits of the subscriber’s phone number."
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q19,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,1,0.0526,1,0.0526,0.16,0.16,0.3662,,,,,,0,0,,19,6,0,attempt,0,to cases involving a fiduciary relationship.,to equitable claims; it can be invoked to toll a statute of limitations for claims at law as well.
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q21,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0488,0.0976,0.1915,,,,,,0,0,,21,20,0,attempt,0,But Seaboard involved corporate stockholders pursuing derivative claims for damages and turned on charter provisions not present in these partnerships,"See In re Coca-Cola Enters., Inc., For purposes of accrual analysis, therefore, the separate accrual method applies to spectrum that"
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q22,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0476,0.0476,0.1729,,,,,,0,0,,21,21,0,attempt,0,"There, then-Vice Chancellor Jacobs held that a plaintiff cannot rely on a continuing wrong theory based on defendants' ongoing failure","See In re Coca-Cola Enters., Inc., For purposes of accrual analysis, therefore, the separate accrual method applies to spectrum that"
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q23,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.1463,0.1951,0.1138,,,,,,0,0,,21,20,0,attempt,0,Seaboard held that interest compensates for the loss of use of money and runs from when the obligation became due.,"See In re Coca-Cola Enters., Inc., For purposes of accrual analysis, therefore, the separate accrual method applies to spectrum that"
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,Q24,D,post_cutoff,2026-07-31,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0488,0.0488,0.2344,,,,,,0,0,,21,20,0,attempt,0,"Seaboard held that claims accrue when a contract that fixes payments is executed, not upon each subsequent payment under it.","See In re Coca-Cola Enters., Inc., For purposes of accrual analysis, therefore, the separate accrual method applies to spectrum that"
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q02,A,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2024,2026
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q03,A,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,2,0.3333,4,0.6667,0.8571,0.8571,0.7551,,,,,,0,0,,6,8,0,attempt,0,"Samvit Ramadurgam, Plaintiff, v. Destiny XYZ Inc., Defendant.",samvit ramadurgam v. destiny xyz inc.
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q04,A,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2609,,,,,,0,0,,3,3,0,attempt,0,"June 28, 2024",2026-07-23
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q07,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1864,,,,,,0,0,,10,8,0,attempt,0,friends constituted a quorum and approved the split.,loyalists did not even attempt to justify their faithless conduct.
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q08,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0667,0.2105,0.2105,0.3107,,,,,,0,0,,15,4,0,attempt,0,to make this decision.,"as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q09,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0244,,,,,,0,0,,15,0,0,attempt,0,.,"as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q10,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0667,0.1053,0.1053,0.3077,,,,,,0,0,,15,4,0,attempt,0,"to make that decision.""","as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q11,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0241,,,,,,0,0,,15,0,0,attempt,0,".""","as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q12,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0667,0.1053,0.1053,0.3107,,,,,,0,0,,15,4,0,attempt,0,to make that decision.,"as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q13,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0244,,,,,,0,0,,15,0,0,attempt,0,.,"as to why we’re taking this action, what the plan is subsequently in the meeting."
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,Q16,D,post_cutoff,2026-07-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0286,0.1429,0.1429,0.2335,0.125,2,0.0598,8,3,0,0,,35,7,0,attempt,0,"I. BACKGROUND
II. LEGAL ANALYSIS
III. CONCLUSION",B. The Co-Founders’ Early Days | C. Destiny | F. Prasad Plans to Oust Ramadurgam. | G. The Special Meeting | H. The Aftermath | I. Procedural History | II. ANALYSIS | B. The Claim Under Section 155 of the DGCL
